customer_id,instrument_id,first_used,last_used,source
C02704,P00363,2025-01-01,2026-08-01,baseline
C02705,P04955,2025-01-01,2026-08-01,baseline
C02706,P03733,2025-01-01,2026-08-01,baseline
C02707,P00385,2025-01-01,2026-08-01,baseline
C02708,P00416,2025-01-01,2026-08-01,baseline
C02709,P01816,2025-01-01,2026-08-01,baseline
C02710,P02117,2025-01-01,2026-08-01,baseline
C02711,P00539,2025-01-01,2026-08-01,baseline
C02712,P01857,2025-01-01,2026-08-01,baseline
C02713,P04206,2025-01-01,2026-08-01,baseline
C02714,P05928,2025-01-01,2026-08-01,baseline
C02715,P06734,2025-01-01,2026-08-01,baseline
C02716,P09791,2025-01-01,2026-08-01,baseline
C02717,P02235,2025-01-01,2026-08-01,baseline
C02718,P00728,2025-01-01,2026-08-01,baseline
C02719,P02036,2025-01-01,2026-08-01,baseline
C02720,P08879,2025-01-01,2026-08-01,baseline
C02721,P05506,2025-01-01,2026-08-01,baseline
C02722,P01394,2025-01-01,2026-08-01,baseline
C02723,P08460,2025-01-01,2026-08-01,baseline
C02724,P00659,2025-01-01,2026-08-01,baseline
C02725,P01955,2025-01-01,2026-08-01,baseline
C02726,P09241,2025-01-01,2026-08-01,baseline
C02727,P09512,2025-01-01,2026-08-01,baseline
C02728,P00075,2025-01-01,2026-08-01,baseline
C02729,P02988,2025-01-01,2026-08-01,baseline
C02730,P08732,2025-01-01,2026-08-01,baseline
C02731,P01912,2025-01-01,2026-08-01,baseline
C02732,P08448,2025-01-01,2026-08-01,baseline
C02733,P05732,2025-01-01,2026-08-01,baseline
C02734,P04275,2025-01-01,2026-08-01,baseline
C02735,P03462,2025-01-01,2026-08-01,baseline
C02736,P09078,2025-01-01,2026-08-01,baseline
C02737,P03474,2025-01-01,2026-08-01,baseline
C02738,P08074,2025-01-01,2026-08-01,baseline
C02739,P09244,2025-01-01,2026-08-01,baseline
C02740,P08285,2025-01-01,2026-08-01,baseline
C02741,P02540,2025-01-01,2026-08-01,baseline
C02742,P01158,2025-01-01,2026-08-01,baseline
C02743,P01301,2025-01-01,2026-08-01,baseline
C02744,P06378,2025-01-01,2026-08-01,baseline
C02745,P03552,2025-01-01,2026-08-01,baseline
C02746,P07051,2025-01-01,2026-08-01,baseline
C02747,P08404,2025-01-01,2026-08-01,baseline
C02748,P09775,2025-01-01,2026-08-01,baseline
C02749,P07531,2025-01-01,2026-08-01,baseline
C02750,P02449,2025-01-01,2026-08-01,baseline
C02751,P08515,2025-01-01,2026-08-01,baseline
C02752,P05222,2025-01-01,2026-08-01,baseline
C02753,P07050,2025-01-01,2026-08-01,baseline
C02754,P03653,2025-01-01,2026-08-01,baseline
C02755,P05303,2025-01-01,2026-08-01,baseline
C02756,P04806,2025-01-01,2026-08-01,baseline
C02757,P04908,2025-01-01,2026-08-01,baseline
C02758,P04353,2025-01-01,2026-08-01,baseline
C02759,P08774,2025-01-01,2026-08-01,baseline
C02760,P01970,2025-01-01,2026-08-01,baseline
C02761,P01873,2025-01-01,2026-08-01,baseline
C02762,P02920,2025-01-01,2026-08-01,baseline
C02763,P00530,2025-01-01,2026-08-01,baseline
C02764,P07381,2025-01-01,2026-08-01,baseline
C02765,P05441,2025-01-01,2026-08-01,baseline
C02766,P00140,2025-01-01,2026-08-01,baseline
C02767,P04847,2025-01-01,2026-08-01,baseline
C02768,P04097,2025-01-01,2026-08-01,baseline
C02769,P00098,2025-01-01,2026-08-01,baseline
C02770,P09710,2025-01-01,2026-08-01,baseline
C02771,P07807,2025-01-01,2026-08-01,baseline
C02772,P04274,2025-01-01,2026-08-01,baseline
C02773,P07148,2025-01-01,2026-08-01,baseline
C02774,P06216,2025-01-01,2026-08-01,baseline
C02775,P03174,2025-01-01,2026-08-01,baseline
C02776,P05932,2025-01-01,2026-08-01,baseline
C02777,P05331,2025-01-01,2026-08-01,baseline
C02778,P05154,2025-01-01,2026-08-01,baseline
C02779,P03402,2025-01-01,2026-08-01,baseline
C02780,P00421,2025-01-01,2026-08-01,baseline
C02781,P02759,2025-01-01,2026-08-01,baseline
C02782,P06515,2025-01-01,2026-08-01,baseline
C02783,P06039,2025-01-01,2026-08-01,baseline
C02784,P05280,2025-01-01,2026-08-01,baseline
C02785,P01439,2025-01-01,2026-08-01,baseline
C02786,P09031,2025-01-01,2026-08-01,baseline
C02787,P02743,2025-01-01,2026-08-01,baseline
C02788,P00897,2025-01-01,2026-08-01,baseline
C02789,P03475,2025-01-01,2026-08-01,baseline
C02790,P04030,2025-01-01,2026-08-01,baseline
C02791,P05109,2025-01-01,2026-08-01,baseline
C02792,P08183,2025-01-01,2026-08-01,baseline
C02793,P01354,2025-01-01,2026-08-01,baseline
C02794,P03048,2025-01-01,2026-08-01,baseline
C02795,P08409,2025-01-01,2026-08-01,baseline
C02796,P00018,2025-01-01,2026-08-01,baseline
C02797,P07567,2025-01-01,2026-08-01,baseline
C02798,P05745,2025-01-01,2026-08-01,baseline
C02799,P02000,2025-01-01,2026-08-01,baseline
C02800,P08955,2025-01-01,2026-08-01,baseline
C02801,P03559,2025-01-01,2026-08-01,baseline
C02802,P00021,2025-01-01,2026-08-01,baseline
C02803,P03228,2025-01-01,2026-08-01,baseline
C02804,P01486,2025-01-01,2026-08-01,baseline
C02805,P03133,2025-01-01,2026-08-01,baseline
C02806,P01476,2025-01-01,2026-08-01,baseline
C02807,P07924,2025-01-01,2026-08-01,baseline
C02808,P04450,2025-01-01,2026-08-01,baseline
C02809,P03175,2025-01-01,2026-08-01,baseline
C02810,P07621,2025-01-01,2026-08-01,baseline
C02811,P01149,2025-01-01,2026-08-01,baseline
C02812,P03246,2025-01-01,2026-08-01,baseline
C02813,P05950,2025-01-01,2026-08-01,baseline
C02814,P09961,2025-01-01,2026-08-01,baseline
C02815,P04981,2025-01-01,2026-08-01,baseline
C02816,P07512,2025-01-01,2026-08-01,baseline
C02817,P08954,2025-01-01,2026-08-01,baseline
C02818,P05605,2025-01-01,2026-08-01,baseline
C02819,P03866,2025-01-01,2026-08-01,baseline
C02820,P07096,2025-01-01,2026-08-01,baseline
C02821,P03650,2025-01-01,2026-08-01,baseline
C02822,P04357,2025-01-01,2026-08-01,baseline
C02823,P03440,2025-01-01,2026-08-01,baseline
C02824,P09403,2025-01-01,2026-08-01,baseline
C02825,P04380,2025-01-01,2026-08-01,baseline
C02826,P04574,2025-01-01,2026-08-01,baseline
C02827,P09105,2025-01-01,2026-08-01,baseline
C02828,P04080,2025-01-01,2026-08-01,baseline
C02829,P09268,2025-01-01,2026-08-01,baseline
C02830,P04245,2025-01-01,2026-08-01,baseline
C02831,P03590,2025-01-01,2026-08-01,baseline
C02832,P00386,2025-01-01,2026-08-01,baseline
C02833,P07587,2025-01-01,2026-08-01,baseline
C02834,P01611,2025-01-01,2026-08-01,baseline
C02835,P09215,2025-01-01,2026-08-01,baseline
C02836,P08847,2025-01-01,2026-08-01,baseline
C02837,P02532,2025-01-01,2026-08-01,baseline
C02838,P00150,2025-01-01,2026-08-01,baseline
C02839,P01291,2025-01-01,2026-08-01,baseline
C02840,P06113,2025-01-01,2026-08-01,baseline
C02841,P03779,2025-01-01,2026-08-01,baseline
C02842,P02566,2025-01-01,2026-08-01,baseline
C02843,P06161,2025-01-01,2026-08-01,baseline
C02844,P09011,2025-01-01,2026-08-01,baseline
C02845,P03529,2025-01-01,2026-08-01,baseline
C02846,P03235,2025-01-01,2026-08-01,baseline
C02847,P01158,2025-01-01,2026-08-01,baseline
C02848,P09330,2025-01-01,2026-08-01,baseline
C02849,P02559,2025-01-01,2026-08-01,baseline
C02850,P03835,2025-01-01,2026-08-01,baseline
C02851,P09790,2025-01-01,2026-08-01,baseline
C02852,P05851,2025-01-01,2026-08-01,baseline
C02853,P05492,2025-01-01,2026-08-01,baseline
C02854,P09290,2025-01-01,2026-08-01,baseline
C02855,P02686,2025-01-01,2026-08-01,baseline
C02856,P00813,2025-01-01,2026-08-01,baseline
C02857,P01830,2025-01-01,2026-08-01,baseline
C02858,P07277,2025-01-01,2026-08-01,baseline
C02859,P09833,2025-01-01,2026-08-01,baseline
C02860,P00796,2025-01-01,2026-08-01,baseline
C02861,P03616,2025-01-01,2026-08-01,baseline
C02862,P01643,2025-01-01,2026-08-01,baseline
C02863,P02107,2025-01-01,2026-08-01,baseline
C02864,P06543,2025-01-01,2026-08-01,baseline
C02865,P06478,2025-01-01,2026-08-01,baseline
C02866,P03715,2025-01-01,2026-08-01,baseline
C02867,P09230,2025-01-01,2026-08-01,baseline
C02868,P02763,2025-01-01,2026-08-01,baseline
C02869,P00030,2025-01-01,2026-08-01,baseline
C02870,P08231,2025-01-01,2026-08-01,baseline
C02871,P09889,2025-01-01,2026-08-01,baseline
C02872,P04787,2025-01-01,2026-08-01,baseline
C02873,P06188,2025-01-01,2026-08-01,baseline
C02874,P09485,2025-01-01,2026-08-01,baseline
C02875,P02562,2025-01-01,2026-08-01,baseline
C02876,P09464,2025-01-01,2026-08-01,baseline
C02877,P09522,2025-01-01,2026-08-01,baseline
C02878,P04434,2025-01-01,2026-08-01,baseline
C02879,P00035,2025-01-01,2026-08-01,baseline
C02880,P09423,2025-01-01,2026-08-01,baseline
C02881,P04138,2025-01-01,2026-08-01,baseline
C02882,P03534,2025-01-01,2026-08-01,baseline
C02883,P02610,2025-01-01,2026-08-01,baseline
C02884,P07957,2025-01-01,2026-08-01,baseline
C02885,P05059,2025-01-01,2026-08-01,baseline
C02886,P08029,2025-01-01,2026-08-01,baseline
C02887,P05378,2025-01-01,2026-08-01,baseline
C02888,P01746,2025-01-01,2026-08-01,baseline
C02889,P03592,2025-01-01,2026-08-01,baseline
C02890,P01711,2025-01-01,2026-08-01,baseline
C02891,P07973,2025-01-01,2026-08-01,baseline
C02892,P01723,2025-01-01,2026-08-01,baseline
C02893,P00938,2025-01-01,2026-08-01,baseline
C02894,P04020,2025-01-01,2026-08-01,baseline
C02895,P05806,2025-01-01,2026-08-01,baseline
C02896,P04033,2025-01-01,2026-08-01,baseline
C02897,P03448,2025-01-01,2026-08-01,baseline
C02898,P06104,2025-01-01,2026-08-01,baseline
C02899,P09948,2025-01-01,2026-08-01,baseline
C02900,P09007,2025-01-01,2026-08-01,baseline
C02901,P05081,2025-01-01,2026-08-01,baseline
C02902,P09298,2025-01-01,2026-08-01,baseline
C02903,P08456,2025-01-01,2026-08-01,baseline
C02904,P06532,2025-01-01,2026-08-01,baseline
C02905,P04825,2025-01-01,2026-08-01,baseline
C02906,P08733,2025-01-01,2026-08-01,baseline
C02907,P07212,2025-01-01,2026-08-01,baseline
C02908,P09036,2025-01-01,2026-08-01,baseline
C02909,P00250,2025-01-01,2026-08-01,baseline
C02910,P01949,2025-01-01,2026-08-01,baseline
C02911,P09948,2025-01-01,2026-08-01,baseline
C02912,P02960,2025-01-01,2026-08-01,baseline
C02913,P08443,2025-01-01,2026-08-01,baseline
C02914,P05252,2025-01-01,2026-08-01,baseline
C02915,P01972,2025-01-01,2026-08-01,baseline
C02916,P09290,2025-01-01,2026-08-01,baseline
C02917,P02375,2025-01-01,2026-08-01,baseline
C02918,P01832,2025-01-01,2026-08-01,baseline
C02919,P06208,2025-01-01,2026-08-01,baseline
C02920,P03431,2025-01-01,2026-08-01,baseline
C02921,P05155,2025-01-01,2026-08-01,baseline
C02922,P05410,2025-01-01,2026-08-01,baseline
C02923,P00598,2025-01-01,2026-08-01,baseline
C02924,P04014,2025-01-01,2026-08-01,baseline
C02925,P07256,2025-01-01,2026-08-01,baseline
C02926,P09351,2025-01-01,2026-08-01,baseline
C02927,P02081,2025-01-01,2026-08-01,baseline
C02928,P00132,2025-01-01,2026-08-01,baseline
C02929,P08721,2025-01-01,2026-08-01,baseline
C02930,P04152,2025-01-01,2026-08-01,baseline
C02931,P00676,2025-01-01,2026-08-01,baseline
C02932,P04359,2025-01-01,2026-08-01,baseline
C02933,P08324,2025-01-01,2026-08-01,baseline
C02934,P09808,2025-01-01,2026-08-01,baseline
C02935,P06658,2025-01-01,2026-08-01,baseline
C02936,P04853,2025-01-01,2026-08-01,baseline
C02937,P04083,2025-01-01,2026-08-01,baseline
C02938,P02011,2025-01-01,2026-08-01,baseline
C02939,P05845,2025-01-01,2026-08-01,baseline
C02940,P01393,2025-01-01,2026-08-01,baseline
C02941,P04500,2025-01-01,2026-08-01,baseline
C02942,P00223,2025-01-01,2026-08-01,baseline
C02943,P01656,2025-01-01,2026-08-01,baseline
C02944,P09913,2025-01-01,2026-08-01,baseline
C02945,P02485,2025-01-01,2026-08-01,baseline
C02946,P02027,2025-01-01,2026-08-01,baseline
C02947,P03611,2025-01-01,2026-08-01,baseline
C02948,P06847,2025-01-01,2026-08-01,baseline
C02949,P05057,2025-01-01,2026-08-01,baseline
C02950,P08972,2025-01-01,2026-08-01,baseline
C02951,P03058,2025-01-01,2026-08-01,baseline
C02952,P09604,2025-01-01,2026-08-01,baseline
C02953,P00976,2025-01-01,2026-08-01,baseline
C02954,P07741,2025-01-01,2026-08-01,baseline
C02955,P06297,2025-01-01,2026-08-01,baseline
C02956,P03310,2025-01-01,2026-08-01,baseline
C02957,P05211,2025-01-01,2026-08-01,baseline
C02958,P03157,2025-01-01,2026-08-01,baseline
C02959,P03118,2025-01-01,2026-08-01,baseline
C02960,P04553,2025-01-01,2026-08-01,baseline
C02961,P06689,2025-01-01,2026-08-01,baseline
C02962,P03700,2025-01-01,2026-08-01,baseline
C02963,P01985,2025-01-01,2026-08-01,baseline
C02964,P07532,2025-01-01,2026-08-01,baseline
C02965,P09248,2025-01-01,2026-08-01,baseline
C02966,P03650,2025-01-01,2026-08-01,baseline
C02967,P05199,2025-01-01,2026-08-01,baseline
C02968,P07850,2025-01-01,2026-08-01,baseline
C02969,P01338,2025-01-01,2026-08-01,baseline
C02970,P07558,2025-01-01,2026-08-01,baseline
C02971,P00382,2025-01-01,2026-08-01,baseline
C02972,P05415,2025-01-01,2026-08-01,baseline
C02973,P04531,2025-01-01,2026-08-01,baseline
C02974,P07443,2025-01-01,2026-08-01,baseline
C02975,P04276,2025-01-01,2026-08-01,baseline
C02976,P03008,2025-01-01,2026-08-01,baseline
C02977,P02254,2025-01-01,2026-08-01,baseline
C02978,P00980,2025-01-01,2026-08-01,baseline
C02979,P08238,2025-01-01,2026-08-01,baseline
C02980,P02524,2025-01-01,2026-08-01,baseline
C02981,P03770,2025-01-01,2026-08-01,baseline
C02982,P02456,2025-01-01,2026-08-01,baseline
C02983,P02555,2025-01-01,2026-08-01,baseline
C02984,P08769,2025-01-01,2026-08-01,baseline
C02985,P08155,2025-01-01,2026-08-01,baseline
C02986,P05372,2025-01-01,2026-08-01,baseline
C02987,P09643,2025-01-01,2026-08-01,baseline
C02988,P09451,2025-01-01,2026-08-01,baseline
C02989,P04613,2025-01-01,2026-08-01,baseline
C02990,P08959,2025-01-01,2026-08-01,baseline
C02991,P08304,2025-01-01,2026-08-01,baseline
C02992,P04952,2025-01-01,2026-08-01,baseline
C02993,P02494,2025-01-01,2026-08-01,baseline
C02994,P01632,2025-01-01,2026-08-01,baseline
C02995,P00230,2025-01-01,2026-08-01,baseline
C02996,P01208,2025-01-01,2026-08-01,baseline
C02997,P09698,2025-01-01,2026-08-01,baseline
C02998,P08017,2025-01-01,2026-08-01,baseline
C02999,P04640,2025-01-01,2026-08-01,baseline
C03000,P04291,2025-01-01,2026-08-01,baseline
C03001,P00886,2025-01-01,2026-08-01,baseline
C03002,P06311,2025-01-01,2026-08-01,baseline
C03003,P07065,2025-01-01,2026-08-01,baseline
C03004,P06830,2025-01-01,2026-08-01,baseline
C03005,P07090,2025-01-01,2026-08-01,baseline
C03006,P04646,2025-01-01,2026-08-01,baseline
C03007,P08229,2025-01-01,2026-08-01,baseline
C03008,P07160,2025-01-01,2026-08-01,baseline
C03009,P05980,2025-01-01,2026-08-01,baseline
C03010,P05383,2025-01-01,2026-08-01,baseline
C03011,P04728,2025-01-01,2026-08-01,baseline
C03012,P05430,2025-01-01,2026-08-01,baseline
C03013,P05330,2025-01-01,2026-08-01,baseline
C03014,P04611,2025-01-01,2026-08-01,baseline
C03015,P08355,2025-01-01,2026-08-01,baseline
C03016,P07686,2025-01-01,2026-08-01,baseline
C03017,P00067,2025-01-01,2026-08-01,baseline
C03018,P00012,2025-01-01,2026-08-01,baseline
C03019,P06710,2025-01-01,2026-08-01,baseline
C03020,P05927,2025-01-01,2026-08-01,baseline
C03021,P06727,2025-01-01,2026-08-01,baseline
C03022,P04919,2025-01-01,2026-08-01,baseline
C03023,P03203,2025-01-01,2026-08-01,baseline
C03024,P02637,2025-01-01,2026-08-01,baseline
C03025,P04388,2025-01-01,2026-08-01,baseline
C03026,P01045,2025-01-01,2026-08-01,baseline
C03027,P00228,2025-01-01,2026-08-01,baseline
C03028,P09218,2025-01-01,2026-08-01,baseline
C03029,P04863,2025-01-01,2026-08-01,baseline
C03030,P01749,2025-01-01,2026-08-01,baseline
C03031,P01431,2025-01-01,2026-08-01,baseline
C03032,P00467,2025-01-01,2026-08-01,baseline
C03033,P05150,2025-01-01,2026-08-01,baseline
C03034,P01694,2025-01-01,2026-08-01,baseline
C03035,P03180,2025-01-01,2026-08-01,baseline
C03036,P03801,2025-01-01,2026-08-01,baseline
C03037,P07467,2025-01-01,2026-08-01,baseline
C03038,P08478,2025-01-01,2026-08-01,baseline
C03039,P06680,2025-01-01,2026-08-01,baseline
C03040,P07787,2025-01-01,2026-08-01,baseline
C03041,P03508,2025-01-01,2026-08-01,baseline
C03042,P09581,2025-01-01,2026-08-01,baseline
C03043,P08264,2025-01-01,2026-08-01,baseline
C03044,P05596,2025-01-01,2026-08-01,baseline
C03045,P07673,2025-01-01,2026-08-01,baseline
C03046,P07723,2025-01-01,2026-08-01,baseline
C03047,P06649,2025-01-01,2026-08-01,baseline
C03048,P07170,2025-01-01,2026-08-01,baseline
C03049,P09702,2025-01-01,2026-08-01,baseline
C03050,P02253,2025-01-01,2026-08-01,baseline
C03051,P02139,2025-01-01,2026-08-01,baseline
C03052,P01481,2025-01-01,2026-08-01,baseline
C03053,P06808,2025-01-01,2026-08-01,baseline
C03054,P09918,2025-01-01,2026-08-01,baseline
C03055,P09123,2025-01-01,2026-08-01,baseline
C03056,P03570,2025-01-01,2026-08-01,baseline
C03057,P04816,2025-01-01,2026-08-01,baseline
C03058,P00695,2025-01-01,2026-08-01,baseline
C03059,P07616,2025-01-01,2026-08-01,baseline
C03060,P09223,2025-01-01,2026-08-01,baseline
C03061,P04515,2025-01-01,2026-08-01,baseline
C03062,P01955,2025-01-01,2026-08-01,baseline
C03063,P01846,2025-01-01,2026-08-01,baseline
C03064,P00112,2025-01-01,2026-08-01,baseline
C03065,P08753,2025-01-01,2026-08-01,baseline
C03066,P06160,2025-01-01,2026-08-01,baseline
C03067,P05753,2025-01-01,2026-08-01,baseline
C03068,P01592,2025-01-01,2026-08-01,baseline
C03069,P03153,2025-01-01,2026-08-01,baseline
C03070,P06161,2025-01-01,2026-08-01,baseline
C03071,P09648,2025-01-01,2026-08-01,baseline
C03072,P08341,2025-01-01,2026-08-01,baseline
C03073,P03282,2025-01-01,2026-08-01,baseline
C03074,P03125,2025-01-01,2026-08-01,baseline
C03075,P08113,2025-01-01,2026-08-01,baseline
C03076,P03037,2025-01-01,2026-08-01,baseline
C03077,P08119,2025-01-01,2026-08-01,baseline
C03078,P05746,2025-01-01,2026-08-01,baseline
C03079,P09263,2025-01-01,2026-08-01,baseline
C03080,P08114,2025-01-01,2026-08-01,baseline
C03081,P00940,2025-01-01,2026-08-01,baseline
C03082,P06644,2025-01-01,2026-08-01,baseline
C03083,P01564,2025-01-01,2026-08-01,baseline
C03084,P07428,2025-01-01,2026-08-01,baseline
C03085,P09566,2025-01-01,2026-08-01,baseline
C03086,P00742,2025-01-01,2026-08-01,baseline
C03087,P08710,2025-01-01,2026-08-01,baseline
C03088,P05545,2025-01-01,2026-08-01,baseline
C03089,P06892,2025-01-01,2026-08-01,baseline
C03090,P08858,2025-01-01,2026-08-01,baseline
C03091,P00806,2025-01-01,2026-08-01,baseline
C03092,P09091,2025-01-01,2026-08-01,baseline
C03093,P07239,2025-01-01,2026-08-01,baseline
C03094,P06193,2025-01-01,2026-08-01,baseline
C03095,P00759,2025-01-01,2026-08-01,baseline
C03096,P07299,2025-01-01,2026-08-01,baseline
C03097,P04767,2025-01-01,2026-08-01,baseline
C03098,P06670,2025-01-01,2026-08-01,baseline
C03099,P03127,2025-01-01,2026-08-01,baseline
C03100,P07853,2025-01-01,2026-08-01,baseline
C03101,P08142,2025-01-01,2026-08-01,baseline
C03102,P03134,2025-01-01,2026-08-01,baseline
C03103,P05865,2025-01-01,2026-08-01,baseline
C03104,P00638,2025-01-01,2026-08-01,baseline
C03105,P03568,2025-01-01,2026-08-01,baseline
C03106,P09790,2025-01-01,2026-08-01,baseline
C03107,P08012,2025-01-01,2026-08-01,baseline
C03108,P05654,2025-01-01,2026-08-01,baseline
C03109,P02847,2025-01-01,2026-08-01,baseline
C03110,P07165,2025-01-01,2026-08-01,baseline
C03111,P09707,2025-01-01,2026-08-01,baseline
C03112,P04878,2025-01-01,2026-08-01,baseline
C03113,P09583,2025-01-01,2026-08-01,baseline
C03114,P03585,2025-01-01,2026-08-01,baseline
C03115,P05408,2025-01-01,2026-08-01,baseline
C03116,P09480,2025-01-01,2026-08-01,baseline
C03117,P06495,2025-01-01,2026-08-01,baseline
C03118,P00577,2025-01-01,2026-08-01,baseline
C03119,P05873,2025-01-01,2026-08-01,baseline
C03120,P01848,2025-01-01,2026-08-01,baseline
C03121,P02269,2025-01-01,2026-08-01,baseline
C03122,P09892,2025-01-01,2026-08-01,baseline
C03123,P04107,2025-01-01,2026-08-01,baseline
C03124,P06080,2025-01-01,2026-08-01,baseline
C03125,P02276,2025-01-01,2026-08-01,baseline
C03126,P03344,2025-01-01,2026-08-01,baseline
C03127,P03231,2025-01-01,2026-08-01,baseline
C03128,P08823,2025-01-01,2026-08-01,baseline
C03129,P09618,2025-01-01,2026-08-01,baseline
C03130,P00686,2025-01-01,2026-08-01,baseline
C03131,P04863,2025-01-01,2026-08-01,baseline
C03132,P06734,2025-01-01,2026-08-01,baseline
C03133,P08078,2025-01-01,2026-08-01,baseline
C03134,P05073,2025-01-01,2026-08-01,baseline
C03135,P09499,2025-01-01,2026-08-01,baseline
C03136,P01931,2025-01-01,2026-08-01,baseline
C03137,P07155,2025-01-01,2026-08-01,baseline
C03138,P07878,2025-01-01,2026-08-01,baseline
C03139,P02028,2025-01-01,2026-08-01,baseline
C03140,P08239,2025-01-01,2026-08-01,baseline
C03141,P08331,2025-01-01,2026-08-01,baseline
C03142,P05245,2025-01-01,2026-08-01,baseline
C03143,P02186,2025-01-01,2026-08-01,baseline
C03144,P00512,2025-01-01,2026-08-01,baseline
C03145,P05531,2025-01-01,2026-08-01,baseline
C03146,P01202,2025-01-01,2026-08-01,baseline
C03147,P07622,2025-01-01,2026-08-01,baseline
C03148,P09078,2025-01-01,2026-08-01,baseline
C03149,P02343,2025-01-01,2026-08-01,baseline
C03150,P01965,2025-01-01,2026-08-01,baseline
C03151,P03794,2025-01-01,2026-08-01,baseline
C03152,P03346,2025-01-01,2026-08-01,baseline
C03153,P00621,2025-01-01,2026-08-01,baseline
C03154,P01719,2025-01-01,2026-08-01,baseline
C03155,P09961,2025-01-01,2026-08-01,baseline
C03156,P08552,2025-01-01,2026-08-01,baseline
C03157,P05811,2025-01-01,2026-08-01,baseline
C03158,P03334,2025-01-01,2026-08-01,baseline
C03159,P07272,2025-01-01,2026-08-01,baseline
C03160,P07516,2025-01-01,2026-08-01,baseline
C03161,P06440,2025-01-01,2026-08-01,baseline
C03162,P04637,2025-01-01,2026-08-01,baseline
C03163,P03002,2025-01-01,2026-08-01,baseline
C03164,P05707,2025-01-01,2026-08-01,baseline
C03165,P00079,2025-01-01,2026-08-01,baseline
C03166,P04662,2025-01-01,2026-08-01,baseline
