txn_id,customer_id,device_id,payment_instrument_id,amount,timestamp,merchant_category,status,ground_truth_behavior
T0001278,C06843,D00188,P09693,1094.92,2026-05-24 08:41:00,grocery,success,NORMAL
T0001279,C00152,D01927,P02271,1441.44,2026-07-17 05:04:00,grocery,success,ABUSIVE
T0001280,C04541,D04056,P08934,1347.96,2026-02-24 18:20:00,food,success,NORMAL
T0001281,C01230,D03057,P03935,934.41,2026-01-02 10:44:00,fashion,success,NORMAL
T0001282,C02749,D04784,P07709,9666.22,2026-02-26 05:10:00,electronics,success,NORMAL
T0001283,C03851,D04403,P04620,1043.29,2026-07-06 07:27:00,food,success,NORMAL
T0001284,C03267,D03930,P04357,2310.05,2026-03-18 18:05:00,fashion,success,NORMAL
T0001285,C08287,D01651,P05617,4392.83,2026-03-21 00:00:00,fashion,success,NORMAL
T0001286,C03869,D00485,P02473,431.49,2026-04-19 20:58:00,food,success,NORMAL
T0001287,C00122,D03122,P06082,2650.45,2026-03-26 15:30:00,travel,success,NORMAL
T0001288,C04388,D02423,P04892,4955.71,2026-05-22 18:02:00,electronics,success,NORMAL
T0001289,C05655,D04900,P02671,2845.69,2026-01-24 10:16:00,travel,success,NORMAL
T0001290,C06360,D01163,P09388,9053.83,2026-05-06 16:31:00,grocery,success,NORMAL
T0001291,C03229,D02526,P08738,318.65,2026-02-24 22:57:00,grocery,success,NORMAL
T0001292,C08065,D00935,P01629,1648.54,2026-02-09 09:30:00,travel,success,NORMAL
T0001293,C00618,D00489,P06017,4400.67,2026-01-28 17:52:00,grocery,success,NORMAL
T0001294,C07222,D02281,P07175,324.55,2026-04-23 21:26:00,electronics,success,NORMAL
T0001295,C06683,D00359,P06123,716.28,2026-02-02 20:53:00,travel,success,NORMAL
T0001296,C04316,D00459,P01839,277.61,2026-02-12 07:00:00,food,success,NORMAL
T0001297,C00463,D03142,P00667,1380.03,2026-01-08 13:10:00,electronics,success,NORMAL
T0001298,C03186,D02834,P02965,1080.9,2026-04-28 19:33:00,travel,success,NORMAL
T0001299,C09530,D03178,P00413,337.39,2026-07-22 21:01:00,grocery,success,NORMAL
T0001300,C09307,D03962,P04320,438.96,2026-04-11 19:50:00,travel,success,NORMAL
T0001301,C00188,D04975,P06321,1042.7,2026-02-25 03:38:00,travel,success,NORMAL
T0001302,C03028,D01738,P07299,9977.01,2026-07-23 14:19:00,electronics,success,NORMAL
T0001303,C08122,D02094,P09438,860.05,2026-02-12 21:46:00,grocery,success,NORMAL
T0001304,C09573,D02774,P04771,851.21,2026-07-21 08:14:00,food,success,NORMAL
T0001305,C05558,D03318,P05323,1379.89,2026-01-05 10:46:00,fashion,success,NORMAL
T0001306,C04205,D02997,P03012,7878.91,2026-03-16 17:08:00,fashion,success,NORMAL
T0001307,C07900,D04089,P07959,2383.38,2026-06-10 09:34:00,electronics,success,NORMAL
T0001308,C09824,D00653,P00745,983.87,2026-02-14 20:06:00,electronics,success,NORMAL
T0001309,C01248,D02710,P05582,9665.91,2026-03-30 21:28:00,fashion,success,NORMAL
T0001310,C04013,D01206,P08617,809.87,2026-03-01 13:15:00,food,success,NORMAL
T0001311,C05158,D01253,P00025,9255.65,2026-04-06 09:58:00,electronics,success,NORMAL
T0001312,C06503,D01788,P00279,878.7,2026-07-06 08:22:00,electronics,success,NORMAL
T0001313,C01803,D01987,P05029,2589.49,2026-04-13 23:12:00,fashion,success,NORMAL
T0001314,C04569,D02498,P09323,2558.89,2026-07-27 16:21:00,travel,success,NORMAL
T0001315,C07147,D04201,P06689,567.95,2026-01-14 07:11:00,electronics,success,NORMAL
T0001316,C02769,D01375,P01613,554.18,2026-05-06 04:51:00,grocery,success,NORMAL
T0001317,C06334,D03791,P01860,288.15,2026-05-24 03:26:00,grocery,success,NORMAL
T0001318,C07578,D04851,P03315,10856.41,2026-01-05 15:05:00,electronics,success,ABUSIVE
T0001319,C01629,D03147,P04140,1678.91,2026-03-21 16:36:00,grocery,success,NORMAL
T0001320,C00309,D02221,P07240,1999.0,2026-06-10 00:15:00,electronics,success,ABUSIVE
T0001321,C09240,D01162,P05650,321.13,2026-03-03 19:27:00,food,success,NORMAL
T0001322,C05106,D02804,P04638,1381.02,2026-07-22 23:21:00,fashion,success,NORMAL
T0001323,C07671,D00799,P02885,1693.83,2026-06-03 07:50:00,travel,success,NORMAL
T0001324,C07150,D04720,P07400,341.63,2026-04-13 01:42:00,grocery,success,NORMAL
T0001325,C06305,D00543,P00375,1684.19,2026-01-24 15:38:00,travel,success,NORMAL
T0001326,C00462,D02018,P08449,2999.0,2026-07-12 20:50:00,grocery,success,ABUSIVE
T0001327,C07841,D01283,P03118,7171.31,2026-07-23 23:37:00,food,success,NORMAL
T0001328,C00235,D00805,P04222,812.57,2026-07-26 15:58:00,food,success,NORMAL
T0001329,C09113,D00934,P02544,871.57,2026-05-13 18:52:00,fashion,success,NORMAL
T0001330,C07696,D03951,P03335,8656.37,2026-02-27 13:48:00,food,success,NORMAL
T0001331,C06141,D04211,P01875,289.69,2026-02-04 05:49:00,travel,success,NORMAL
T0001332,C01446,D04725,P01465,509.44,2026-01-16 18:25:00,travel,success,NORMAL
T0001333,C03653,D03609,P01771,4271.21,2026-05-03 07:50:00,electronics,success,NORMAL
T0001334,C09681,D03124,P07667,9112.73,2026-06-19 02:17:00,food,success,NORMAL
T0001335,C07354,D01281,P03632,10782.09,2026-01-25 08:44:00,electronics,success,ABUSIVE
T0001336,C07443,D00994,P08764,1112.86,2026-03-27 01:19:00,grocery,success,NORMAL
T0001337,C06742,D03290,P04052,1566.53,2026-07-11 20:49:00,travel,success,NORMAL
T0001338,C02148,D03930,P07758,431.78,2026-04-17 16:35:00,food,success,NORMAL
T0001339,C07705,D04529,P02020,899.69,2026-05-14 00:30:00,electronics,success,NORMAL
T0001340,C06092,D03173,P07269,5012.05,2026-07-12 12:20:00,fashion,success,NORMAL
T0001341,C09510,D02905,P07346,5680.64,2026-04-25 05:20:00,electronics,success,NORMAL
T0001342,C07122,D03050,P09832,11083.7,2026-07-23 03:14:00,fashion,success,NORMAL
T0001343,C08218,D03008,P03065,1550.26,2026-03-08 01:21:00,grocery,success,NORMAL
T0001344,C00034,D03180,P09918,1605.78,2026-03-17 20:01:00,electronics,success,NORMAL
T0001345,C07157,D03691,P00639,863.02,2026-04-15 04:39:00,travel,success,NORMAL
T0001346,C02433,D00012,P00474,857.51,2026-01-05 02:23:00,grocery,success,NORMAL
T0001347,C04342,D02763,P01152,856.69,2026-03-24 10:18:00,fashion,success,NORMAL
T0001348,C04120,D02295,P09937,444.31,2026-04-26 18:50:00,grocery,success,NORMAL
T0001349,C00161,D04727,P02197,5711.95,2026-03-07 20:34:00,travel,success,NORMAL
T0001350,C00002,D02488,P04198,8699.24,2026-07-07 00:49:00,fashion,success,NORMAL
T0001351,C01635,D02133,P08478,7321.88,2026-07-20 06:14:00,food,success,NORMAL
T0001352,C06528,D02632,P00956,320.11,2026-01-10 08:49:00,food,success,NORMAL
T0001353,C07087,D03520,P00378,1343.69,2026-03-12 16:16:00,electronics,success,NORMAL
T0001354,C06393,D02070,P04138,4670.64,2026-01-05 01:22:00,fashion,success,NORMAL
T0001355,C09184,D03272,P02877,974.15,2026-07-02 12:39:00,grocery,success,NORMAL
T0001356,C04226,D01119,P06471,2870.31,2026-07-04 00:49:00,travel,success,NORMAL
T0001357,C01529,D03305,P02837,9373.86,2026-03-20 11:38:00,fashion,success,NORMAL
T0001358,C05407,D03338,P01627,326.61,2026-03-01 12:51:00,food,success,NORMAL
T0001359,C02104,D02681,P08300,10839.93,2026-07-15 15:10:00,grocery,success,NORMAL
T0001360,C00656,D03379,P09649,9466.99,2026-07-30 19:49:00,fashion,success,NORMAL
T0001361,C08012,D03053,P02209,424.36,2026-06-04 16:38:00,grocery,success,NORMAL
T0001362,C04777,D04731,P07571,8837.28,2026-02-22 02:48:00,grocery,success,NORMAL
T0001363,C03285,D00484,P07454,1999.0,2026-05-17 04:57:00,food,success,ABUSIVE
T0001364,C05017,D01132,P08487,430.07,2026-06-29 01:21:00,travel,success,NORMAL
T0001365,C09759,D01405,P01413,907.36,2026-05-02 16:21:00,travel,success,NORMAL
T0001366,C04293,D02010,P01470,2465.7,2026-07-12 21:09:00,grocery,success,NORMAL
T0001367,C03739,D02230,P06186,317.74,2026-07-04 12:59:00,electronics,success,NORMAL
T0001368,C02044,D01693,P03737,461.89,2026-02-21 16:08:00,travel,success,NORMAL
T0001369,C05447,D01019,P05685,5359.74,2026-07-12 07:35:00,travel,success,NORMAL
T0001370,C05418,D04167,P01318,875.61,2026-05-27 00:22:00,electronics,success,ABUSIVE
T0001371,C08050,D03379,P02532,325.35,2026-01-05 15:51:00,fashion,success,NORMAL
T0001372,C04439,D00830,P07134,844.08,2026-01-07 07:01:00,electronics,success,NORMAL
T0001373,C01333,D04492,P01449,746.68,2026-07-26 08:40:00,electronics,success,NORMAL
T0001374,C04331,D01925,P06130,1353.79,2026-04-14 20:07:00,food,success,NORMAL
T0001375,C00014,D04600,P07655,1039.79,2026-06-19 15:06:00,travel,success,NORMAL
T0001376,C05697,D03499,P09354,750.27,2026-03-09 01:23:00,electronics,success,NORMAL
T0001377,C02327,D00247,P05111,474.67,2026-04-06 08:13:00,travel,success,NORMAL
T0001378,C04116,D01723,P09374,887.78,2026-04-07 12:15:00,fashion,success,NORMAL
T0001379,C04848,D01158,P03634,1320.51,2026-07-26 16:46:00,grocery,success,NORMAL
T0001380,C01927,D01390,P04448,2423.78,2026-06-24 02:24:00,food,success,ABUSIVE
T0001381,C03545,D02334,P09570,9145.16,2026-05-11 18:42:00,grocery,success,NORMAL
T0001382,C06865,D01568,P01516,2457.03,2026-04-30 19:49:00,grocery,success,NORMAL
T0001383,C06700,D04886,P03613,6959.0,2026-07-07 19:44:00,electronics,success,NORMAL
T0001384,C04090,D04474,P01623,845.1,2026-04-14 03:44:00,electronics,success,NORMAL
T0001385,C07864,D04692,P09191,328.18,2026-07-08 02:30:00,food,success,NORMAL
T0001386,C06017,D02847,P05491,4706.75,2026-05-20 16:06:00,travel,success,NORMAL
T0001387,C08424,D04213,P04362,1341.66,2026-01-20 06:48:00,electronics,success,NORMAL
T0001388,C08551,D04783,P03617,4898.36,2026-03-19 12:12:00,travel,success,NORMAL
T0001389,C03832,D00479,P00917,866.94,2026-07-28 03:48:00,electronics,success,NORMAL
T0001390,C02901,D04089,P07959,2526.65,2026-03-02 20:49:00,travel,success,NORMAL
T0001391,C03706,D02353,P03009,494.44,2026-05-07 14:16:00,fashion,success,NORMAL
T0001392,C07533,D01005,P04756,5014.5,2026-07-08 17:11:00,food,success,NORMAL
T0001393,C08984,D01237,P09254,864.28,2026-02-15 02:35:00,travel,success,NORMAL
T0001394,C02731,D01616,P02664,735.3,2026-04-21 12:39:00,electronics,success,NORMAL
T0001395,C02903,D02411,P01409,6919.3,2026-07-23 07:31:00,food,success,NORMAL
T0001396,C06913,D04195,P07947,1722.9,2026-05-06 19:42:00,electronics,success,NORMAL
T0001397,C05214,D01510,P02195,313.9,2026-01-26 19:27:00,fashion,success,NORMAL
T0001398,C01202,D03079,P01686,954.53,2026-05-13 03:56:00,food,success,NORMAL
T0001399,C00698,D00960,P06230,1498.06,2026-01-29 21:38:00,travel,success,NORMAL
T0001400,C04799,D02127,P05547,467.97,2026-07-23 20:24:00,food,success,NORMAL
T0001401,C06051,D02565,P02631,842.43,2026-02-17 14:57:00,grocery,success,NORMAL
T0001402,C02753,D00889,P00957,1339.13,2026-03-04 00:03:00,travel,success,ABUSIVE
T0001403,C06995,D04356,P06248,343.25,2026-05-15 11:35:00,electronics,success,NORMAL
T0001404,C03117,D00126,P09011,5630.04,2026-02-05 00:23:00,fashion,success,NORMAL
T0001405,C08776,D02926,P02111,8865.33,2026-05-23 18:11:00,travel,success,NORMAL
T0001406,C09733,D01382,P06429,7175.1,2026-03-11 19:26:00,grocery,success,NORMAL
T0001407,C05145,D03152,P03678,8340.45,2026-03-12 10:15:00,electronics,success,NORMAL
T0001408,C09219,D02676,P06016,858.31,2026-01-01 12:37:00,fashion,success,NORMAL
T0001409,C03578,D01957,P04753,1381.61,2026-06-09 22:48:00,travel,success,NORMAL
T0001410,C08756,D00910,P01440,5381.76,2026-04-20 09:41:00,grocery,success,NORMAL
T0001411,C07197,D04370,P04377,308.71,2026-05-06 15:03:00,travel,success,NORMAL
T0001412,C02027,D02499,P02096,8392.41,2026-03-13 08:50:00,food,success,NORMAL
T0001413,C02592,D03110,P03354,299.4,2026-07-21 08:27:00,travel,success,NORMAL
T0001414,C04906,D04558,P05494,5455.16,2026-04-28 23:36:00,grocery,success,NORMAL
T0001415,C05914,D02338,P09294,796.8,2026-01-16 11:37:00,electronics,success,NORMAL
T0001416,C07353,D00629,P01624,890.33,2026-03-21 20:46:00,electronics,success,NORMAL
T0001417,C01000,D04109,P09956,265.59,2026-06-22 05:42:00,grocery,success,NORMAL
T0001418,C09550,D04993,P02961,1473.55,2026-05-22 22:21:00,grocery,success,NORMAL
T0001419,C05759,D04519,P02144,9549.14,2026-02-28 05:42:00,fashion,success,NORMAL
T0001420,C01368,D04753,P06553,1696.15,2026-07-01 09:04:00,travel,success,NORMAL
T0001421,C06450,D01936,P02104,9026.16,2026-02-06 08:33:00,electronics,success,NORMAL
T0001422,C04707,D01375,P02463,268.72,2026-03-22 08:14:00,fashion,success,NORMAL
T0001423,C03267,D04900,P04331,1600.67,2026-02-10 11:41:00,grocery,success,NORMAL
T0001424,C06402,D01217,P09502,8039.98,2026-02-25 03:46:00,travel,success,NORMAL
T0001425,C02604,D01423,P05732,10667.72,2026-06-29 00:10:00,grocery,success,NORMAL
T0001426,C08031,D03734,P04548,315.81,2026-06-12 22:46:00,food,success,NORMAL
T0001427,C05617,D00955,P00722,871.66,2026-03-25 20:27:00,food,success,NORMAL
T0001428,C08100,D04785,P02545,8478.8,2026-05-30 21:24:00,electronics,success,NORMAL
T0001429,C06873,D01936,P02104,4255.52,2026-01-13 11:48:00,grocery,success,NORMAL
T0001430,C05986,D03672,P03040,9037.16,2026-04-18 22:16:00,electronics,success,NORMAL
T0001431,C09625,D01403,P02886,686.47,2026-03-16 04:59:00,food,success,NORMAL
T0001432,C07829,D03173,P05651,10241.7,2026-02-16 23:15:00,travel,success,NORMAL
T0001433,C00753,D03668,P00679,5671.93,2026-01-19 16:52:00,grocery,success,NORMAL
T0001434,C05512,D01899,P05944,876.01,2026-03-20 10:40:00,fashion,success,NORMAL
T0001435,C04523,D00819,P01104,7850.66,2026-06-17 22:56:00,electronics,success,NORMAL
T0001436,C03918,D03430,P08959,2411.2,2026-02-15 00:26:00,electronics,success,NORMAL
T0001437,C01568,D01656,P01693,1560.32,2026-01-30 13:09:00,travel,success,NORMAL
T0001438,C02249,D01007,P07192,4781.33,2026-06-08 12:48:00,electronics,success,NORMAL
T0001439,C02938,D01052,P05538,893.32,2026-01-17 08:54:00,fashion,success,NORMAL
T0001440,C08748,D02308,P05032,1699.0,2026-07-14 02:19:00,food,success,ABUSIVE
T0001441,C08541,D02924,P08454,321.69,2026-06-19 15:38:00,food,success,NORMAL
T0001442,C01257,D00745,P09684,2999.0,2026-05-24 07:32:00,food,success,ABUSIVE
T0001443,C01225,D03343,P05716,10982.89,2026-03-20 18:00:00,fashion,success,NORMAL
T0001444,C08793,D03543,P02228,2438.28,2026-07-18 08:44:00,grocery,success,NORMAL
T0001445,C06966,D01270,P06074,8570.53,2026-01-01 06:37:00,grocery,success,NORMAL
T0001446,C08952,D01265,P04814,4811.64,2026-02-23 02:32:00,fashion,success,NORMAL
T0001447,C03467,D03274,P03838,465.05,2026-06-24 04:57:00,travel,success,NORMAL
T0001448,C04858,D04829,P00099,2779.87,2026-07-17 08:25:00,grocery,success,NORMAL
T0001449,C09373,D04741,P02181,5574.7,2026-04-30 20:04:00,fashion,success,NORMAL
T0001450,C09007,D00676,P05582,880.7,2026-01-06 05:14:00,fashion,success,NORMAL
T0001451,C09680,D03323,P06473,2762.88,2026-02-01 18:39:00,electronics,success,NORMAL
T0001452,C03047,D02240,P09793,850.55,2026-03-13 10:32:00,fashion,success,NORMAL
T0001453,C09272,D04255,P06257,1141.72,2026-04-21 08:26:00,travel,success,NORMAL
T0001454,C06665,D00635,P01809,972.58,2026-02-08 21:26:00,electronics,success,NORMAL
T0001455,C08845,D03366,P03565,1397.2,2026-07-09 15:32:00,fashion,success,NORMAL
T0001456,C09329,D02688,P02408,811.7,2026-02-27 13:03:00,fashion,success,NORMAL
T0001457,C09512,D01534,P09925,869.41,2026-06-22 07:43:00,electronics,success,NORMAL
T0001458,C07413,D03570,P08923,2541.43,2026-02-02 05:11:00,fashion,success,NORMAL
T0001459,C03296,D03247,P04852,5732.81,2026-07-16 00:56:00,electronics,success,NORMAL
T0001460,C00335,D03063,P00763,910.58,2026-02-25 11:51:00,electronics,success,NORMAL
T0001461,C05639,D04111,P03000,269.82,2026-04-27 21:23:00,fashion,success,NORMAL
T0001462,C08151,D00246,P06732,1353.85,2026-04-09 18:31:00,electronics,success,NORMAL
T0001463,C08465,D03945,P00313,2299.81,2026-02-22 03:07:00,travel,success,NORMAL
T0001464,C03169,D03619,P01331,1141.82,2026-01-21 05:54:00,electronics,success,NORMAL
T0001465,C03533,D04196,P05861,905.16,2026-01-06 17:18:00,food,success,NORMAL
T0001466,C08182,D00857,P06676,1496.13,2026-04-10 15:02:00,electronics,success,NORMAL
T0001467,C02864,D03674,P08152,2630.04,2026-02-04 00:00:00,food,success,NORMAL
T0001468,C06146,D04012,P09264,7592.14,2026-03-19 01:59:00,grocery,success,NORMAL
T0001469,C00616,D03118,P09723,1545.55,2026-06-18 12:26:00,food,success,NORMAL
T0001470,C08333,D00920,P08077,746.44,2026-06-14 08:03:00,grocery,success,NORMAL
T0001471,C01695,D04350,P02917,530.13,2026-07-26 23:14:00,fashion,success,NORMAL
T0001472,C06319,D01965,P08184,1389.9,2026-05-23 23:00:00,travel,success,NORMAL
T0001473,C07133,D01898,P05938,440.23,2026-05-09 21:18:00,food,success,NORMAL
T0001474,C04977,D04456,P03437,798.63,2026-02-22 01:32:00,travel,success,NORMAL
T0001475,C07168,D03286,P03161,959.38,2026-06-19 16:12:00,fashion,success,NORMAL
T0001476,C08740,D01693,P08351,10234.22,2026-03-08 01:50:00,food,success,NORMAL
T0001477,C06623,D00128,P01786,1429.98,2026-07-28 07:05:00,electronics,success,NORMAL
T0001478,C05733,D02160,P01541,7563.6,2026-06-29 01:22:00,grocery,success,NORMAL
T0001479,C09858,D04513,P00543,315.89,2026-01-08 15:43:00,fashion,success,NORMAL
T0001480,C00398,D00205,P04971,324.1,2026-06-13 05:20:00,fashion,success,NORMAL
T0001481,C04932,D04764,P07443,2741.86,2026-05-15 05:53:00,electronics,success,NORMAL
T0001482,C03980,D03150,P01300,6982.84,2026-04-25 17:30:00,food,success,NORMAL
T0001483,C09428,D04843,P04867,976.35,2026-07-21 15:07:00,food,success,NORMAL
T0001484,C01371,D04595,P07199,8822.37,2026-06-26 00:33:00,travel,success,ABUSIVE
T0001485,C03271,D03287,P00709,7158.7,2026-01-31 06:28:00,fashion,success,NORMAL
T0001486,C05628,D01646,P06766,296.53,2026-03-26 10:55:00,travel,success,NORMAL
T0001487,C02905,D01712,P06012,905.71,2026-05-02 20:57:00,travel,success,NORMAL
T0001488,C05162,D04303,P07690,293.02,2026-07-19 10:36:00,food,success,NORMAL
T0001489,C02209,D01802,P05262,2756.86,2026-04-25 13:23:00,travel,success,NORMAL
T0001490,C07317,D01169,P05743,829.41,2026-07-05 02:30:00,food,success,NORMAL
T0001491,C08207,D01667,P07149,882.68,2026-01-23 14:48:00,grocery,success,NORMAL
T0001492,C06803,D04924,P08115,10663.33,2026-06-09 17:24:00,food,success,NORMAL
T0001493,C03613,D03665,P07334,5186.78,2026-01-28 17:56:00,fashion,success,NORMAL
T0001494,C00116,D01726,P01373,2586.01,2026-05-08 17:18:00,electronics,success,NORMAL
T0001495,C03638,D04164,P06088,2292.66,2026-03-07 13:56:00,electronics,success,NORMAL
T0001496,C00544,D00435,P04116,269.86,2026-02-05 00:35:00,grocery,success,NORMAL
T0001497,C07474,D02337,P08279,556.5,2026-03-03 13:31:00,electronics,success,NORMAL
T0001498,C06229,D04069,P07221,11247.85,2026-03-31 21:28:00,grocery,success,NORMAL
T0001499,C04968,D02351,P07477,7129.7,2026-03-02 06:56:00,grocery,success,NORMAL
T0001500,C04735,D02197,P03780,330.05,2026-02-04 18:41:00,travel,success,NORMAL
T0001501,C06787,D00222,P03035,9095.39,2026-03-04 14:46:00,food,success,NORMAL
T0001502,C02190,D04704,P08089,461.48,2026-07-26 01:06:00,fashion,success,NORMAL
T0001503,C03102,D02859,P08172,8925.96,2026-06-05 17:33:00,grocery,success,NORMAL
T0001504,C07604,D02351,P08167,501.2,2026-07-30 20:52:00,travel,success,NORMAL
T0001505,C02608,D02211,P03017,758.8,2026-05-20 08:15:00,grocery,success,NORMAL
T0001506,C06355,D01968,P05573,1526.24,2026-05-19 12:43:00,electronics,success,NORMAL
T0001507,C03693,D00378,P03047,8517.42,2026-05-22 13:03:00,electronics,success,NORMAL
T0001508,C08112,D01539,P05264,1466.68,2026-02-19 20:28:00,food,success,NORMAL
T0001509,C02038,D04265,P02583,4385.3,2026-06-23 01:41:00,grocery,success,ABUSIVE
T0001510,C09552,D03988,P03709,262.25,2026-01-12 08:32:00,fashion,success,NORMAL
T0001511,C09959,D00513,P00984,322.49,2026-01-05 18:17:00,food,success,NORMAL
T0001512,C09313,D03781,P02853,4547.91,2026-06-14 07:14:00,travel,success,NORMAL
T0001513,C05134,D00418,P03383,4563.46,2026-05-07 16:01:00,fashion,success,NORMAL
T0001514,C08952,D03544,P00787,7329.97,2026-02-25 14:18:00,electronics,success,NORMAL
T0001515,C07523,D01393,P02433,1642.46,2026-01-07 21:26:00,food,success,NORMAL
T0001516,C01463,D03376,P09831,2196.65,2026-03-29 07:53:00,grocery,success,NORMAL
T0001517,C05101,D02410,P05108,460.79,2026-07-04 19:09:00,grocery,success,NORMAL
T0001518,C07851,D04660,P09048,1318.16,2026-05-23 09:24:00,fashion,success,NORMAL
T0001519,C07718,D01662,P07059,1011.27,2026-03-14 18:01:00,travel,success,NORMAL
T0001520,C02620,D00229,P00834,293.8,2026-06-06 15:44:00,food,success,NORMAL
T0001521,C07867,D00451,P09469,562.14,2026-05-18 21:20:00,grocery,success,NORMAL
T0001522,C03113,D02526,P00854,842.96,2026-01-13 14:22:00,fashion,success,NORMAL
T0001523,C07642,D00058,P03736,1999.0,2026-04-03 09:45:00,grocery,success,ABUSIVE
T0001524,C05046,D04558,P05494,1434.64,2026-02-22 15:26:00,fashion,success,NORMAL
T0001525,C02158,D01151,P09990,1310.2,2026-02-10 21:02:00,food,success,NORMAL
T0001526,C06750,D03058,P03995,2358.23,2026-03-13 17:21:00,food,success,NORMAL
T0001527,C00509,D04536,P01493,7934.55,2026-02-02 06:06:00,travel,success,NORMAL
T0001528,C01445,D02961,P01122,521.31,2026-07-13 06:19:00,travel,success,NORMAL
T0001529,C00967,D00484,P07454,3499.0,2026-01-27 09:48:00,fashion,success,ABUSIVE
T0001530,C07349,D04670,P01719,680.21,2026-06-24 11:07:00,electronics,success,NORMAL
T0001531,C03372,D04982,P05452,5571.04,2026-07-01 11:54:00,electronics,success,NORMAL
T0001532,C07897,D00467,P09561,7994.06,2026-06-21 17:08:00,grocery,success,NORMAL
T0001533,C01774,D03739,P07237,2801.61,2026-02-23 09:59:00,food,success,NORMAL
