customer_id,address_id,relationship,source
C02690,A00291,billing,baseline
C02691,A00448,billing,baseline
C02692,A00439,billing,baseline
C02693,A00047,billing,baseline
C02694,A00135,billing,baseline
C02695,A00164,billing,baseline
C02696,A00239,billing,baseline
C02697,A00121,billing,baseline
C02698,A00651,billing,baseline
C02699,A00163,billing,baseline
C02700,A00373,billing,baseline
C02701,A00201,billing,baseline
C02702,A00475,billing,baseline
C02703,A00056,billing,baseline
C02704,A00105,billing,baseline
C02705,A00047,billing,baseline
C02706,A00275,billing,baseline
C02707,A00644,billing,baseline
C02708,A00547,billing,baseline
C02709,A00181,billing,baseline
C02710,A00415,billing,baseline
C02711,A00222,billing,baseline
C02712,A00015,billing,baseline
C02713,A00153,billing,baseline
C02714,A00674,billing,baseline
C02715,A00414,billing,baseline
C02716,A00670,billing,baseline
C02717,A00469,billing,baseline
C02718,A00381,billing,baseline
C02719,A00638,billing,baseline
C02720,A00401,billing,baseline
C02721,A00079,billing,baseline
C02722,A00156,billing,baseline
C02723,A00356,billing,baseline
C02724,A00198,billing,baseline
C02725,A00056,billing,baseline
C02726,A00250,billing,baseline
C02727,A00193,billing,baseline
C02728,A00634,billing,baseline
C02729,A00283,billing,baseline
C02730,A00563,billing,baseline
C02731,A00275,billing,baseline
C02732,A00573,billing,baseline
C02733,A00666,billing,baseline
C02734,A00100,billing,baseline
C02735,A00652,billing,baseline
C02736,A00058,billing,baseline
C02737,A00448,billing,baseline
C02738,A00300,billing,baseline
C02739,A00247,billing,baseline
C02740,A00028,billing,baseline
C02741,A00064,billing,baseline
C02742,A00321,billing,baseline
C02743,A00547,billing,baseline
C02744,A00394,billing,baseline
C02745,A00700,billing,baseline
C02746,A00639,billing,baseline
C02747,A00479,billing,baseline
C02748,A00323,billing,baseline
C02749,A00060,billing,baseline
C02750,A00130,billing,baseline
C02751,A00591,billing,baseline
C02752,A00467,billing,baseline
C02753,A00117,billing,baseline
C02754,A00049,billing,baseline
C02755,A00052,billing,baseline
C02756,A00559,billing,baseline
C02757,A00337,billing,baseline
C02758,A00556,billing,baseline
C02759,A00555,billing,baseline
C02760,A00315,billing,baseline
C02761,A00523,billing,baseline
C02762,A00003,billing,baseline
C02763,A00323,billing,baseline
C02764,A00380,billing,baseline
C02765,A00370,billing,baseline
C02766,A00379,billing,baseline
C02767,A00338,billing,baseline
C02768,A00083,billing,baseline
C02769,A00567,billing,baseline
C02770,A00354,billing,baseline
C02771,A00126,billing,baseline
C02772,A00638,billing,baseline
C02773,A00651,billing,baseline
C02774,A00026,billing,baseline
C02775,A00297,billing,baseline
C02776,A00004,billing,baseline
C02777,A00043,billing,baseline
C02778,A00383,billing,baseline
C02779,A00595,billing,baseline
C02780,A00158,billing,baseline
C02781,A00640,billing,baseline
C02782,A00392,billing,baseline
C02783,A00598,billing,baseline
C02784,A00524,billing,baseline
C02785,A00208,billing,baseline
C02786,A00155,billing,baseline
C02787,A00209,billing,baseline
C02788,A00053,billing,baseline
C02789,A00422,billing,baseline
C02790,A00153,billing,baseline
C02791,A00127,billing,baseline
C02792,A00625,billing,baseline
C02793,A00141,billing,baseline
C02794,A00072,billing,baseline
C02795,A00441,billing,baseline
C02796,A00195,billing,baseline
C02797,A00438,billing,baseline
C02798,A00200,billing,baseline
C02799,A00323,billing,baseline
C02800,A00431,billing,baseline
C02801,A00377,billing,baseline
C02802,A00598,billing,baseline
C02803,A00301,billing,baseline
C02804,A00669,billing,baseline
C02805,A00633,billing,baseline
C02806,A00421,billing,baseline
C02807,A00690,billing,baseline
C02808,A00009,billing,baseline
C02809,A00216,billing,baseline
C02810,A00709,billing,baseline
C02811,A00246,billing,baseline
C02812,A00396,billing,baseline
C02813,A00333,billing,baseline
C02814,A00675,billing,baseline
C02815,A00265,billing,baseline
C02816,A00318,billing,baseline
C02817,A00560,billing,baseline
C02818,A00440,billing,baseline
C02819,A00042,billing,baseline
C02820,A00399,billing,baseline
C02821,A00476,billing,baseline
C02822,A00519,billing,baseline
C02823,A00208,billing,baseline
C02824,A00366,billing,baseline
C02825,A00498,billing,baseline
C02826,A00569,billing,baseline
C02827,A00151,billing,baseline
C02828,A00045,billing,baseline
C02829,A00096,billing,baseline
C02830,A00302,billing,baseline
C02831,A00647,billing,baseline
C02832,A00537,billing,baseline
C02833,A00004,billing,baseline
C02834,A00641,billing,baseline
C02835,A00414,billing,baseline
C02836,A00703,billing,baseline
C02837,A00666,billing,baseline
C02838,A00558,billing,baseline
C02839,A00015,billing,baseline
C02840,A00409,billing,baseline
C02841,A00537,billing,baseline
C02842,A00164,billing,baseline
C02843,A00320,billing,baseline
C02844,A00558,billing,baseline
C02845,A00516,billing,baseline
C02846,A00077,billing,baseline
C02847,A00161,billing,baseline
C02848,A00626,billing,baseline
C02849,A00454,billing,baseline
C02850,A00043,billing,baseline
C02851,A00218,billing,baseline
C02852,A00005,billing,baseline
C02853,A00355,billing,baseline
C02854,A00544,billing,baseline
C02855,A00046,billing,baseline
C02856,A00547,billing,baseline
C02857,A00427,billing,baseline
C02858,A00709,billing,baseline
C02859,A00650,billing,baseline
C02860,A00188,billing,baseline
C02861,A00687,billing,baseline
C02862,A00433,billing,baseline
C02863,A00425,billing,baseline
C02864,A00656,billing,baseline
C02865,A00701,billing,baseline
C02866,A00025,billing,baseline
C02867,A00570,billing,baseline
C02868,A00217,billing,baseline
C02869,A00658,billing,baseline
C02870,A00247,billing,baseline
C02871,A00429,billing,baseline
C02872,A00024,billing,baseline
C02873,A00083,billing,baseline
C02874,A00328,billing,baseline
C02875,A00652,billing,baseline
C02876,A00451,billing,baseline
C02877,A00291,billing,baseline
C02878,A00123,billing,baseline
C02879,A00398,billing,baseline
C02880,A00609,billing,baseline
C02881,A00259,billing,baseline
C02882,A00114,billing,baseline
C02883,A00163,billing,baseline
C02884,A00040,billing,baseline
C02885,A00632,billing,baseline
C02886,A00139,billing,baseline
C02887,A00015,billing,baseline
C02888,A00411,billing,baseline
C02889,A00118,billing,baseline
C02890,A00302,billing,baseline
C02891,A00143,billing,baseline
C02892,A00498,billing,baseline
C02893,A00438,billing,baseline
C02894,A00324,billing,baseline
C02895,A00308,billing,baseline
C02896,A00576,billing,baseline
C02897,A00179,billing,baseline
C02898,A00057,billing,baseline
C02899,A00431,billing,baseline
C02900,A00045,billing,baseline
C02901,A00102,billing,baseline
C02902,A00267,billing,baseline
C02903,A00168,billing,baseline
C02904,A00239,billing,baseline
C02905,A00551,billing,baseline
C02906,A00243,billing,baseline
C02907,A00550,billing,baseline
C02908,A00159,billing,baseline
C02909,A00259,billing,baseline
C02910,A00432,billing,baseline
C02911,A00442,billing,baseline
C02912,A00370,billing,baseline
C02913,A00276,billing,baseline
C02914,A00320,billing,baseline
C02915,A00082,billing,baseline
C02916,A00594,billing,baseline
C02917,A00493,billing,baseline
C02918,A00005,billing,baseline
C02919,A00080,billing,baseline
C02920,A00423,billing,baseline
C02921,A00652,billing,baseline
C02922,A00445,billing,baseline
C02923,A00038,billing,baseline
C02924,A00086,billing,baseline
C02925,A00109,billing,baseline
C02926,A00682,billing,baseline
C02927,A00319,billing,baseline
C02928,A00099,billing,baseline
C02929,A00276,billing,baseline
C02930,A00503,billing,baseline
C02931,A00667,billing,baseline
C02932,A00005,billing,baseline
C02933,A00134,billing,baseline
C02934,A00564,billing,baseline
C02935,A00469,billing,baseline
C02936,A00204,billing,baseline
C02937,A00407,billing,baseline
C02938,A00410,billing,baseline
C02939,A00047,billing,baseline
C02940,A00545,billing,baseline
C02941,A00068,billing,baseline
C02942,A00096,billing,baseline
C02943,A00259,billing,baseline
C02944,A00367,billing,baseline
C02945,A00417,billing,baseline
C02946,A00470,billing,baseline
C02947,A00264,billing,baseline
C02948,A00590,billing,baseline
C02949,A00424,billing,baseline
C02950,A00442,billing,baseline
C02951,A00328,billing,baseline
C02952,A00503,billing,baseline
C02953,A00422,billing,baseline
C02954,A00383,billing,baseline
C02955,A00197,billing,baseline
C02956,A00511,billing,baseline
C02957,A00655,billing,baseline
C02958,A00325,billing,baseline
C02959,A00192,billing,baseline
C02960,A00072,billing,baseline
C02961,A00168,billing,baseline
C02962,A00169,billing,baseline
C02963,A00102,billing,baseline
C02964,A00281,billing,baseline
C02965,A00675,billing,baseline
C02966,A00138,billing,baseline
C02967,A00286,billing,baseline
C02968,A00295,billing,baseline
C02969,A00149,billing,baseline
C02970,A00468,billing,baseline
C02971,A00511,billing,baseline
C02972,A00056,billing,baseline
C02973,A00484,billing,baseline
C02974,A00652,billing,baseline
C02975,A00636,billing,baseline
C02976,A00523,billing,baseline
C02977,A00303,billing,baseline
C02978,A00011,billing,baseline
C02979,A00675,billing,baseline
C02980,A00611,billing,baseline
C02981,A00299,billing,baseline
C02982,A00629,billing,baseline
C02983,A00584,billing,baseline
C02984,A00652,billing,baseline
C02985,A00132,billing,baseline
C02986,A00365,billing,baseline
C02987,A00619,billing,baseline
C02988,A00052,billing,baseline
C02989,A00607,billing,baseline
C02990,A00659,billing,baseline
C02991,A00587,billing,baseline
C02992,A00542,billing,baseline
C02993,A00695,billing,baseline
C02994,A00359,billing,baseline
C02995,A00229,billing,baseline
C02996,A00272,billing,baseline
C02997,A00479,billing,baseline
C02998,A00021,billing,baseline
C02999,A00222,billing,baseline
C03000,A00246,billing,baseline
C03001,A00300,billing,baseline
C03002,A00461,billing,baseline
C03003,A00672,billing,baseline
C03004,A00635,billing,baseline
C03005,A00215,billing,baseline
C03006,A00168,billing,baseline
C03007,A00074,billing,baseline
C03008,A00653,billing,baseline
C03009,A00676,billing,baseline
C03010,A00263,billing,baseline
C03011,A00567,billing,baseline
C03012,A00476,billing,baseline
C03013,A00060,billing,baseline
C03014,A00455,billing,baseline
C03015,A00661,billing,baseline
C03016,A00134,billing,baseline
C03017,A00190,billing,baseline
C03018,A00262,billing,baseline
C03019,A00343,billing,baseline
C03020,A00508,billing,baseline
C03021,A00503,billing,baseline
C03022,A00637,billing,baseline
C03023,A00530,billing,baseline
C03024,A00337,billing,baseline
C03025,A00668,billing,baseline
C03026,A00637,billing,baseline
C03027,A00200,billing,baseline
C03028,A00112,billing,baseline
C03029,A00284,billing,baseline
C03030,A00696,billing,baseline
C03031,A00230,billing,baseline
C03032,A00464,billing,baseline
C03033,A00170,billing,baseline
C03034,A00620,billing,baseline
C03035,A00361,billing,baseline
C03036,A00592,billing,baseline
C03037,A00291,billing,baseline
C03038,A00557,billing,baseline
C03039,A00370,billing,baseline
C03040,A00198,billing,baseline
C03041,A00664,billing,baseline
C03042,A00234,billing,baseline
C03043,A00219,billing,baseline
C03044,A00338,billing,baseline
C03045,A00632,billing,baseline
C03046,A00476,billing,baseline
C03047,A00052,billing,baseline
C03048,A00021,billing,baseline
C03049,A00176,billing,baseline
C03050,A00316,billing,baseline
C03051,A00535,billing,baseline
C03052,A00006,billing,baseline
C03053,A00129,billing,baseline
C03054,A00668,billing,baseline
C03055,A00432,billing,baseline
C03056,A00003,billing,baseline
C03057,A00508,billing,baseline
C03058,A00214,billing,baseline
C03059,A00479,billing,baseline
C03060,A00701,billing,baseline
C03061,A00510,billing,baseline
C03062,A00395,billing,baseline
C03063,A00528,billing,baseline
C03064,A00091,billing,baseline
C03065,A00357,billing,baseline
C03066,A00212,billing,baseline
C03067,A00673,billing,baseline
C03068,A00457,billing,baseline
C03069,A00318,billing,baseline
C03070,A00624,billing,baseline
C03071,A00118,billing,baseline
C03072,A00277,billing,baseline
C03073,A00589,billing,baseline
C03074,A00270,billing,baseline
C03075,A00007,billing,baseline
C03076,A00145,billing,baseline
C03077,A00681,billing,baseline
C03078,A00462,billing,baseline
C03079,A00424,billing,baseline
C03080,A00663,billing,baseline
C03081,A00691,billing,baseline
C03082,A00160,billing,baseline
C03083,A00122,billing,baseline
C03084,A00092,billing,baseline
C03085,A00134,billing,baseline
C03086,A00593,billing,baseline
C03087,A00383,billing,baseline
C03088,A00080,billing,baseline
C03089,A00471,billing,baseline
C03090,A00095,billing,baseline
C03091,A00277,billing,baseline
C03092,A00002,billing,baseline
C03093,A00190,billing,baseline
C03094,A00351,billing,baseline
C03095,A00312,billing,baseline
C03096,A00658,billing,baseline
C03097,A00469,billing,baseline
C03098,A00603,billing,baseline
C03099,A00309,billing,baseline
C03100,A00346,billing,baseline
C03101,A00333,billing,baseline
C03102,A00156,billing,baseline
C03103,A00627,billing,baseline
C03104,A00437,billing,baseline
C03105,A00497,billing,baseline
C03106,A00101,billing,baseline
C03107,A00343,billing,baseline
C03108,A00474,billing,baseline
C03109,A00013,billing,baseline
C03110,A00304,billing,baseline
C03111,A00001,billing,baseline
C03112,A00072,billing,baseline
C03113,A00208,billing,baseline
C03114,A00665,billing,baseline
C03115,A00058,billing,baseline
C03116,A00052,billing,baseline
C03117,A00407,billing,baseline
C03118,A00471,billing,baseline
C03119,A00061,billing,baseline
C03120,A00472,billing,baseline
C03121,A00698,billing,baseline
C03122,A00442,billing,baseline
C03123,A00590,billing,baseline
C03124,A00034,billing,baseline
C03125,A00397,billing,baseline
C03126,A00278,billing,baseline
C03127,A00153,billing,baseline
C03128,A00524,billing,baseline
C03129,A00686,billing,baseline
C03130,A00319,billing,baseline
C03131,A00577,billing,baseline
C03132,A00517,billing,baseline
C03133,A00222,billing,baseline
C03134,A00413,billing,baseline
C03135,A00551,billing,baseline
C03136,A00458,billing,baseline
C03137,A00192,billing,baseline
C03138,A00037,billing,baseline
C03139,A00067,billing,baseline
C03140,A00341,billing,baseline
C03141,A00200,billing,baseline
C03142,A00156,billing,baseline
C03143,A00336,billing,baseline
C03144,A00535,billing,baseline
C03145,A00549,billing,baseline
C03146,A00187,billing,baseline
C03147,A00416,billing,baseline
C03148,A00658,billing,baseline
C03149,A00461,billing,baseline
C03150,A00334,billing,baseline
C03151,A00687,billing,baseline
C03152,A00222,billing,baseline
C03153,A00584,billing,baseline
C03154,A00481,billing,baseline
C03155,A00229,billing,baseline
C03156,A00626,billing,baseline
C03157,A00525,billing,baseline
C03158,A00391,billing,baseline
C03159,A00027,billing,baseline
C03160,A00609,billing,baseline
C03161,A00313,billing,baseline
C03162,A00062,billing,baseline
C03163,A00560,billing,baseline
C03164,A00620,billing,baseline
C03165,A00160,billing,baseline
C03166,A00096,billing,baseline
C03167,A00703,billing,baseline
C03168,A00548,billing,baseline
C03169,A00513,billing,baseline
C03170,A00052,billing,baseline
C03171,A00536,billing,baseline
C03172,A00299,billing,baseline
C03173,A00440,billing,baseline
C03174,A00399,billing,baseline
C03175,A00478,billing,baseline
C03176,A00285,billing,baseline
C03177,A00420,billing,baseline
C03178,A00031,billing,baseline
C03179,A00353,billing,baseline
C03180,A00695,billing,baseline
C03181,A00664,billing,baseline
C03182,A00701,billing,baseline
C03183,A00181,billing,baseline
C03184,A00035,billing,baseline
C03185,A00086,billing,baseline
C03186,A00533,billing,baseline
C03187,A00356,billing,baseline
C03188,A00183,billing,baseline
C03189,A00626,billing,baseline
C03190,A00480,billing,baseline
C03191,A00103,billing,baseline
C03192,A00355,billing,baseline
C03193,A00186,billing,baseline
C03194,A00587,billing,baseline
C03195,A00140,billing,baseline
C03196,A00269,billing,baseline
C03197,A00454,billing,baseline
C03198,A00485,billing,baseline
C03199,A00592,billing,baseline
C03200,A00170,billing,baseline
C03201,A00241,billing,baseline
C03202,A00271,billing,baseline
C03203,A00263,billing,baseline
C03204,A00094,billing,baseline
C03205,A00005,billing,baseline
C03206,A00664,billing,baseline
C03207,A00617,billing,baseline
C03208,A00689,billing,baseline
C03209,A00106,billing,baseline
