customer_id,device_id,first_used,last_used,usage_frequency,source
C02963,D00847,2025-01-01,2026-08-01,5,baseline
C02964,D04435,2025-01-01,2026-08-01,6,baseline
C02965,D01246,2025-01-01,2026-08-01,12,baseline
C02966,D03427,2025-01-01,2026-08-01,15,baseline
C02967,D02432,2025-01-01,2026-08-01,16,baseline
C02968,D01563,2025-01-01,2026-08-01,4,baseline
C02969,D04604,2025-01-01,2026-08-01,10,baseline
C02970,D03483,2025-01-01,2026-08-01,9,baseline
C02971,D02773,2025-01-01,2026-08-01,13,baseline
C02972,D04972,2025-01-01,2026-08-01,4,baseline
C02973,D03837,2025-01-01,2026-08-01,12,baseline
C02974,D00857,2025-01-01,2026-08-01,12,baseline
C02975,D03514,2025-01-01,2026-08-01,4,baseline
C02976,D01244,2025-01-01,2026-08-01,18,baseline
C02977,D01892,2025-01-01,2026-08-01,9,baseline
C02978,D04483,2025-01-01,2026-08-01,6,baseline
C02979,D03586,2025-01-01,2026-08-01,17,baseline
C02980,D03463,2025-01-01,2026-08-01,5,baseline
C02981,D02038,2025-01-01,2026-08-01,11,baseline
C02982,D02272,2025-01-01,2026-08-01,6,baseline
C02983,D00978,2025-01-01,2026-08-01,8,baseline
C02984,D04564,2025-01-01,2026-08-01,14,baseline
C02985,D04042,2025-01-01,2026-08-01,19,baseline
C02986,D01791,2025-01-01,2026-08-01,6,baseline
C02987,D04654,2025-01-01,2026-08-01,18,baseline
C02988,D03179,2025-01-01,2026-08-01,2,baseline
C02989,D01991,2025-01-01,2026-08-01,20,baseline
C02990,D04049,2025-01-01,2026-08-01,12,baseline
C02991,D03058,2025-01-01,2026-08-01,20,baseline
C02992,D04968,2025-01-01,2026-08-01,8,baseline
C02993,D02132,2025-01-01,2026-08-01,8,baseline
C02994,D04223,2025-01-01,2026-08-01,2,baseline
C02995,D04882,2025-01-01,2026-08-01,9,baseline
C02996,D02314,2025-01-01,2026-08-01,12,baseline
C02997,D03598,2025-01-01,2026-08-01,15,baseline
C02998,D00189,2025-01-01,2026-08-01,4,baseline
C02999,D00610,2025-01-01,2026-08-01,12,baseline
C03000,D04117,2025-01-01,2026-08-01,19,baseline
C03001,D04640,2025-01-01,2026-08-01,11,baseline
C03002,D03056,2025-01-01,2026-08-01,8,baseline
C03003,D01035,2025-01-01,2026-08-01,8,baseline
C03004,D00114,2025-01-01,2026-08-01,15,baseline
C03005,D04552,2025-01-01,2026-08-01,6,baseline
C03006,D01868,2025-01-01,2026-08-01,15,baseline
C03007,D00154,2025-01-01,2026-08-01,13,baseline
C03008,D02665,2025-01-01,2026-08-01,19,baseline
C03009,D02052,2025-01-01,2026-08-01,14,baseline
C03010,D01131,2025-01-01,2026-08-01,3,baseline
C03011,D03965,2025-01-01,2026-08-01,5,baseline
C03012,D04406,2025-01-01,2026-08-01,20,baseline
C03013,D03121,2025-01-01,2026-08-01,13,baseline
C03014,D02302,2025-01-01,2026-08-01,14,baseline
C03015,D01760,2025-01-01,2026-08-01,20,baseline
C03016,D04625,2025-01-01,2026-08-01,19,baseline
C03017,D04909,2025-01-01,2026-08-01,7,baseline
C03018,D03616,2025-01-01,2026-08-01,1,baseline
C03019,D02304,2025-01-01,2026-08-01,13,baseline
C03020,D03418,2025-01-01,2026-08-01,2,baseline
C03021,D01343,2025-01-01,2026-08-01,5,baseline
C03022,D00835,2025-01-01,2026-08-01,5,baseline
C03023,D03975,2025-01-01,2026-08-01,4,baseline
C03024,D00178,2025-01-01,2026-08-01,11,baseline
C03025,D00032,2025-01-01,2026-08-01,13,baseline
C03026,D00213,2025-01-01,2026-08-01,19,baseline
C03027,D00650,2025-01-01,2026-08-01,15,baseline
C03028,D03264,2025-01-01,2026-08-01,14,baseline
C03029,D01874,2025-01-01,2026-08-01,11,baseline
C03030,D04178,2025-01-01,2026-08-01,20,baseline
C03031,D00190,2025-01-01,2026-08-01,6,baseline
C03032,D01003,2025-01-01,2026-08-01,9,baseline
C03033,D04832,2025-01-01,2026-08-01,3,baseline
C03034,D02565,2025-01-01,2026-08-01,18,baseline
C03035,D03286,2025-01-01,2026-08-01,16,baseline
C03036,D04285,2025-01-01,2026-08-01,7,baseline
C03037,D04926,2025-01-01,2026-08-01,19,baseline
C03038,D00016,2025-01-01,2026-08-01,10,baseline
C03039,D01597,2025-01-01,2026-08-01,11,baseline
C03040,D01944,2025-01-01,2026-08-01,6,baseline
C03041,D03855,2025-01-01,2026-08-01,2,baseline
C03042,D03324,2025-01-01,2026-08-01,3,baseline
C03043,D01807,2025-01-01,2026-08-01,5,baseline
C03044,D04143,2025-01-01,2026-08-01,16,baseline
C03045,D01123,2025-01-01,2026-08-01,11,baseline
C03046,D03500,2025-01-01,2026-08-01,18,baseline
C03047,D02849,2025-01-01,2026-08-01,6,baseline
C03048,D02179,2025-01-01,2026-08-01,8,baseline
C03049,D04882,2025-01-01,2026-08-01,16,baseline
C03050,D04029,2025-01-01,2026-08-01,11,baseline
C03051,D02756,2025-01-01,2026-08-01,10,baseline
C03052,D00821,2025-01-01,2026-08-01,15,baseline
C03053,D04946,2025-01-01,2026-08-01,4,baseline
C03054,D04308,2025-01-01,2026-08-01,9,baseline
C03055,D02728,2025-01-01,2026-08-01,19,baseline
C03056,D01402,2025-01-01,2026-08-01,13,baseline
C03057,D02542,2025-01-01,2026-08-01,19,baseline
C03058,D02565,2025-01-01,2026-08-01,20,baseline
C03059,D02669,2025-01-01,2026-08-01,7,baseline
C03060,D02991,2025-01-01,2026-08-01,9,baseline
C03061,D04981,2025-01-01,2026-08-01,2,baseline
C03062,D04958,2025-01-01,2026-08-01,11,baseline
C03063,D00542,2025-01-01,2026-08-01,9,baseline
C03064,D00085,2025-01-01,2026-08-01,3,baseline
C03065,D04526,2025-01-01,2026-08-01,20,baseline
C03066,D03802,2025-01-01,2026-08-01,6,baseline
C03067,D04679,2025-01-01,2026-08-01,1,baseline
C03068,D02519,2025-01-01,2026-08-01,15,baseline
C03069,D01642,2025-01-01,2026-08-01,16,baseline
C03070,D04849,2025-01-01,2026-08-01,5,baseline
C03071,D03133,2025-01-01,2026-08-01,14,baseline
C03072,D03064,2025-01-01,2026-08-01,20,baseline
C03073,D00584,2025-01-01,2026-08-01,17,baseline
C03074,D03870,2025-01-01,2026-08-01,1,baseline
C03075,D04748,2025-01-01,2026-08-01,9,baseline
C03076,D01813,2025-01-01,2026-08-01,4,baseline
C03077,D02698,2025-01-01,2026-08-01,9,baseline
C03078,D00375,2025-01-01,2026-08-01,16,baseline
C03079,D00783,2025-01-01,2026-08-01,10,baseline
C03080,D04051,2025-01-01,2026-08-01,14,baseline
C03081,D02538,2025-01-01,2026-08-01,2,baseline
C03082,D01256,2025-01-01,2026-08-01,18,baseline
C03083,D03977,2025-01-01,2026-08-01,9,baseline
C03084,D03402,2025-01-01,2026-08-01,1,baseline
C03085,D01960,2025-01-01,2026-08-01,3,baseline
C03086,D04285,2025-01-01,2026-08-01,12,baseline
C03087,D02209,2025-01-01,2026-08-01,16,baseline
C03088,D04593,2025-01-01,2026-08-01,5,baseline
C03089,D02970,2025-01-01,2026-08-01,13,baseline
C03090,D00859,2025-01-01,2026-08-01,6,baseline
C03091,D01363,2025-01-01,2026-08-01,10,baseline
C03092,D04264,2025-01-01,2026-08-01,5,baseline
C03093,D03703,2025-01-01,2026-08-01,5,baseline
C03094,D02376,2025-01-01,2026-08-01,2,baseline
C03095,D02547,2025-01-01,2026-08-01,16,baseline
C03096,D04364,2025-01-01,2026-08-01,17,baseline
C03097,D00276,2025-01-01,2026-08-01,9,baseline
C03098,D04690,2025-01-01,2026-08-01,3,baseline
C03099,D00192,2025-01-01,2026-08-01,16,baseline
C03100,D00143,2025-01-01,2026-08-01,5,baseline
C03101,D02972,2025-01-01,2026-08-01,18,baseline
C03102,D04811,2025-01-01,2026-08-01,9,baseline
C03103,D01171,2025-01-01,2026-08-01,1,baseline
C03104,D00381,2025-01-01,2026-08-01,1,baseline
C03105,D04868,2025-01-01,2026-08-01,9,baseline
C03106,D03191,2025-01-01,2026-08-01,11,baseline
C03107,D03509,2025-01-01,2026-08-01,1,baseline
C03108,D02764,2025-01-01,2026-08-01,9,baseline
C03109,D02160,2025-01-01,2026-08-01,6,baseline
C03110,D01733,2025-01-01,2026-08-01,7,baseline
C03111,D00070,2025-01-01,2026-08-01,14,baseline
C03112,D02052,2025-01-01,2026-08-01,7,baseline
C03113,D03633,2025-01-01,2026-08-01,5,baseline
C03114,D03498,2025-01-01,2026-08-01,19,baseline
C03115,D01290,2025-01-01,2026-08-01,4,baseline
C03116,D01064,2025-01-01,2026-08-01,19,baseline
C03117,D02956,2025-01-01,2026-08-01,19,baseline
C03118,D00647,2025-01-01,2026-08-01,15,baseline
C03119,D04166,2025-01-01,2026-08-01,17,baseline
C03120,D02195,2025-01-01,2026-08-01,18,baseline
C03121,D04586,2025-01-01,2026-08-01,17,baseline
C03122,D03541,2025-01-01,2026-08-01,9,baseline
C03123,D00118,2025-01-01,2026-08-01,19,baseline
C03124,D00691,2025-01-01,2026-08-01,6,baseline
C03125,D02517,2025-01-01,2026-08-01,16,baseline
C03126,D02442,2025-01-01,2026-08-01,14,baseline
C03127,D01754,2025-01-01,2026-08-01,2,baseline
C03128,D02479,2025-01-01,2026-08-01,11,baseline
C03129,D02338,2025-01-01,2026-08-01,1,baseline
C03130,D02255,2025-01-01,2026-08-01,7,baseline
C03131,D04149,2025-01-01,2026-08-01,19,baseline
C03132,D02023,2025-01-01,2026-08-01,14,baseline
C03133,D03443,2025-01-01,2026-08-01,10,baseline
C03134,D00320,2025-01-01,2026-08-01,11,baseline
C03135,D03874,2025-01-01,2026-08-01,4,baseline
C03136,D04679,2025-01-01,2026-08-01,13,baseline
C03137,D01843,2025-01-01,2026-08-01,2,baseline
C03138,D04885,2025-01-01,2026-08-01,12,baseline
C03139,D00418,2025-01-01,2026-08-01,16,baseline
C03140,D01826,2025-01-01,2026-08-01,1,baseline
C03141,D00240,2025-01-01,2026-08-01,5,baseline
C03142,D03922,2025-01-01,2026-08-01,17,baseline
C03143,D01308,2025-01-01,2026-08-01,16,baseline
C03144,D02187,2025-01-01,2026-08-01,10,baseline
C03145,D03412,2025-01-01,2026-08-01,19,baseline
C03146,D01570,2025-01-01,2026-08-01,12,baseline
C03147,D04082,2025-01-01,2026-08-01,3,baseline
C03148,D01022,2025-01-01,2026-08-01,4,baseline
C03149,D04173,2025-01-01,2026-08-01,5,baseline
C03150,D00636,2025-01-01,2026-08-01,8,baseline
C03151,D03636,2025-01-01,2026-08-01,5,baseline
C03152,D03076,2025-01-01,2026-08-01,3,baseline
C03153,D01030,2025-01-01,2026-08-01,18,baseline
C03154,D00175,2025-01-01,2026-08-01,2,baseline
C03155,D04916,2025-01-01,2026-08-01,11,baseline
C03156,D02450,2025-01-01,2026-08-01,1,baseline
C03157,D03882,2025-01-01,2026-08-01,9,baseline
C03158,D00251,2025-01-01,2026-08-01,7,baseline
C03159,D02083,2025-01-01,2026-08-01,14,baseline
C03160,D00239,2025-01-01,2026-08-01,12,baseline
C03161,D03677,2025-01-01,2026-08-01,7,baseline
C03162,D02185,2025-01-01,2026-08-01,4,baseline
C03163,D00493,2025-01-01,2026-08-01,6,baseline
C03164,D03178,2025-01-01,2026-08-01,20,baseline
C03165,D03477,2025-01-01,2026-08-01,6,baseline
C03166,D02226,2025-01-01,2026-08-01,17,baseline
C03167,D03215,2025-01-01,2026-08-01,3,baseline
C03168,D00460,2025-01-01,2026-08-01,5,baseline
C03169,D04181,2025-01-01,2026-08-01,5,baseline
C03170,D04613,2025-01-01,2026-08-01,17,baseline
C03171,D02394,2025-01-01,2026-08-01,7,baseline
C03172,D03846,2025-01-01,2026-08-01,5,baseline
C03173,D00603,2025-01-01,2026-08-01,17,baseline
C03174,D00574,2025-01-01,2026-08-01,18,baseline
C03175,D00700,2025-01-01,2026-08-01,16,baseline
C03176,D01974,2025-01-01,2026-08-01,2,baseline
C03177,D01357,2025-01-01,2026-08-01,1,baseline
C03178,D04099,2025-01-01,2026-08-01,13,baseline
C03179,D00804,2025-01-01,2026-08-01,18,baseline
C03180,D00438,2025-01-01,2026-08-01,9,baseline
C03181,D01025,2025-01-01,2026-08-01,20,baseline
C03182,D02706,2025-01-01,2026-08-01,2,baseline
C03183,D04806,2025-01-01,2026-08-01,18,baseline
C03184,D01457,2025-01-01,2026-08-01,3,baseline
C03185,D02257,2025-01-01,2026-08-01,12,baseline
C03186,D04575,2025-01-01,2026-08-01,14,baseline
C03187,D00676,2025-01-01,2026-08-01,10,baseline
C03188,D04545,2025-01-01,2026-08-01,16,baseline
C03189,D02262,2025-01-01,2026-08-01,3,baseline
C03190,D02977,2025-01-01,2026-08-01,4,baseline
C03191,D03432,2025-01-01,2026-08-01,19,baseline
C03192,D02570,2025-01-01,2026-08-01,7,baseline
C03193,D01113,2025-01-01,2026-08-01,3,baseline
C03194,D00809,2025-01-01,2026-08-01,4,baseline
C03195,D02358,2025-01-01,2026-08-01,13,baseline
C03196,D04284,2025-01-01,2026-08-01,18,baseline
C03197,D03688,2025-01-01,2026-08-01,18,baseline
C03198,D04913,2025-01-01,2026-08-01,20,baseline
C03199,D04092,2025-01-01,2026-08-01,2,baseline
C03200,D04035,2025-01-01,2026-08-01,8,baseline
C03201,D04733,2025-01-01,2026-08-01,18,baseline
C03202,D01364,2025-01-01,2026-08-01,6,baseline
C03203,D04313,2025-01-01,2026-08-01,5,baseline
C03204,D00053,2025-01-01,2026-08-01,5,baseline
C03205,D02871,2025-01-01,2026-08-01,5,baseline
C03206,D02206,2025-01-01,2026-08-01,17,baseline
C03207,D01001,2025-01-01,2026-08-01,15,baseline
C03208,D04639,2025-01-01,2026-08-01,8,baseline
C03209,D01335,2025-01-01,2026-08-01,11,baseline
C03210,D00742,2025-01-01,2026-08-01,15,baseline
C03211,D04915,2025-01-01,2026-08-01,3,baseline
C03212,D02908,2025-01-01,2026-08-01,2,baseline
C03213,D02509,2025-01-01,2026-08-01,4,baseline
C03214,D03727,2025-01-01,2026-08-01,16,baseline
C03215,D01069,2025-01-01,2026-08-01,1,baseline
C03216,D03237,2025-01-01,2026-08-01,1,baseline
C03217,D00960,2025-01-01,2026-08-01,10,baseline
C03218,D04284,2025-01-01,2026-08-01,15,baseline
C03219,D01667,2025-01-01,2026-08-01,15,baseline
C03220,D02165,2025-01-01,2026-08-01,9,baseline
C03221,D03883,2025-01-01,2026-08-01,14,baseline
C03222,D03555,2025-01-01,2026-08-01,7,baseline
C03223,D02314,2025-01-01,2026-08-01,4,baseline
C03224,D00823,2025-01-01,2026-08-01,20,baseline
C03225,D04956,2025-01-01,2026-08-01,7,baseline
C03226,D01455,2025-01-01,2026-08-01,8,baseline
C03227,D02456,2025-01-01,2026-08-01,16,baseline
C03228,D00295,2025-01-01,2026-08-01,2,baseline
C03229,D02888,2025-01-01,2026-08-01,1,baseline
C03230,D03585,2025-01-01,2026-08-01,4,baseline
C03231,D03077,2025-01-01,2026-08-01,13,baseline
C03232,D03151,2025-01-01,2026-08-01,18,baseline
C03233,D03526,2025-01-01,2026-08-01,17,baseline
C03234,D00505,2025-01-01,2026-08-01,3,baseline
C03235,D04742,2025-01-01,2026-08-01,20,baseline
C03236,D04030,2025-01-01,2026-08-01,7,baseline
C03237,D04377,2025-01-01,2026-08-01,6,baseline
C03238,D02271,2025-01-01,2026-08-01,12,baseline
C03239,D02954,2025-01-01,2026-08-01,16,baseline
C03240,D01047,2025-01-01,2026-08-01,14,baseline
C03241,D01627,2025-01-01,2026-08-01,2,baseline
C03242,D03406,2025-01-01,2026-08-01,5,baseline
C03243,D04861,2025-01-01,2026-08-01,15,baseline
C03244,D01063,2025-01-01,2026-08-01,7,baseline
C03245,D00199,2025-01-01,2026-08-01,19,baseline
C03246,D02208,2025-01-01,2026-08-01,10,baseline
C03247,D04397,2025-01-01,2026-08-01,17,baseline
C03248,D02757,2025-01-01,2026-08-01,18,baseline
C03249,D00765,2025-01-01,2026-08-01,14,baseline
C03250,D02366,2025-01-01,2026-08-01,20,baseline
C03251,D00327,2025-01-01,2026-08-01,20,baseline
C03252,D01538,2025-01-01,2026-08-01,7,baseline
C03253,D04054,2025-01-01,2026-08-01,15,baseline
C03254,D03201,2025-01-01,2026-08-01,5,baseline
C03255,D01204,2025-01-01,2026-08-01,17,baseline
C03256,D02853,2025-01-01,2026-08-01,2,baseline
C03257,D02933,2025-01-01,2026-08-01,8,baseline
C03258,D04338,2025-01-01,2026-08-01,5,baseline
C03259,D04441,2025-01-01,2026-08-01,12,baseline
C03260,D00506,2025-01-01,2026-08-01,5,baseline
C03261,D03763,2025-01-01,2026-08-01,13,baseline
C03262,D04539,2025-01-01,2026-08-01,12,baseline
C03263,D04794,2025-01-01,2026-08-01,7,baseline
C03264,D03905,2025-01-01,2026-08-01,5,baseline
C03265,D00839,2025-01-01,2026-08-01,1,baseline
C03266,D04899,2025-01-01,2026-08-01,14,baseline
C03267,D02436,2025-01-01,2026-08-01,3,baseline
C03268,D01392,2025-01-01,2026-08-01,18,baseline
C03269,D02644,2025-01-01,2026-08-01,12,baseline
C03270,D04376,2025-01-01,2026-08-01,19,baseline
C03271,D02681,2025-01-01,2026-08-01,8,baseline
C03272,D02297,2025-01-01,2026-08-01,12,baseline
C03273,D02268,2025-01-01,2026-08-01,12,baseline
C03274,D01699,2025-01-01,2026-08-01,17,baseline
C03275,D01387,2025-01-01,2026-08-01,4,baseline
C03276,D03365,2025-01-01,2026-08-01,4,baseline
C03277,D00656,2025-01-01,2026-08-01,2,baseline
C03278,D02842,2025-01-01,2026-08-01,20,baseline
C03279,D04657,2025-01-01,2026-08-01,9,baseline
C03280,D01401,2025-01-01,2026-08-01,8,baseline
C03281,D00855,2025-01-01,2026-08-01,8,baseline
C03282,D02508,2025-01-01,2026-08-01,6,baseline
C03283,D01346,2025-01-01,2026-08-01,17,baseline
C03284,D04939,2025-01-01,2026-08-01,7,baseline
C03285,D02602,2025-01-01,2026-08-01,4,baseline
C03286,D03379,2025-01-01,2026-08-01,11,baseline
C03287,D02928,2025-01-01,2026-08-01,14,baseline
C03288,D01852,2025-01-01,2026-08-01,12,baseline
C03289,D03130,2025-01-01,2026-08-01,4,baseline
C03290,D01583,2025-01-01,2026-08-01,19,baseline
C03291,D02137,2025-01-01,2026-08-01,3,baseline
C03292,D03238,2025-01-01,2026-08-01,11,baseline
C03293,D00033,2025-01-01,2026-08-01,16,baseline
C03294,D04869,2025-01-01,2026-08-01,9,baseline
C03295,D00790,2025-01-01,2026-08-01,6,baseline
C03296,D00409,2025-01-01,2026-08-01,7,baseline
C03297,D03014,2025-01-01,2026-08-01,17,baseline
C03298,D03083,2025-01-01,2026-08-01,7,baseline
C03299,D00255,2025-01-01,2026-08-01,6,baseline
C03300,D03376,2025-01-01,2026-08-01,19,baseline
C03301,D03904,2025-01-01,2026-08-01,1,baseline
C03302,D00536,2025-01-01,2026-08-01,5,baseline
C03303,D03421,2025-01-01,2026-08-01,15,baseline
C03304,D03883,2025-01-01,2026-08-01,7,baseline
C03305,D01116,2025-01-01,2026-08-01,7,baseline
C03306,D03860,2025-01-01,2026-08-01,20,baseline
C03307,D00788,2025-01-01,2026-08-01,7,baseline
C03308,D01308,2025-01-01,2026-08-01,16,baseline
C03309,D02897,2025-01-01,2026-08-01,3,baseline
C03310,D01785,2025-01-01,2026-08-01,5,baseline
C03311,D04799,2025-01-01,2026-08-01,2,baseline
C03312,D04450,2025-01-01,2026-08-01,16,baseline
C03313,D03444,2025-01-01,2026-08-01,8,baseline
C03314,D03073,2025-01-01,2026-08-01,6,baseline
C03315,D02446,2025-01-01,2026-08-01,6,baseline
C03316,D04422,2025-01-01,2026-08-01,13,baseline
C03317,D00308,2025-01-01,2026-08-01,6,baseline
C03318,D00908,2025-01-01,2026-08-01,5,baseline
C03319,D00635,2025-01-01,2026-08-01,13,baseline
C03320,D02221,2025-01-01,2026-08-01,15,baseline
C03321,D04266,2025-01-01,2026-08-01,18,baseline
C03322,D02097,2025-01-01,2026-08-01,18,baseline
C03323,D01974,2025-01-01,2026-08-01,5,baseline
C03324,D00669,2025-01-01,2026-08-01,15,baseline
C03325,D04419,2025-01-01,2026-08-01,10,baseline
C03326,D03856,2025-01-01,2026-08-01,9,baseline
C03327,D03071,2025-01-01,2026-08-01,5,baseline
C03328,D01709,2025-01-01,2026-08-01,4,baseline
C03329,D03807,2025-01-01,2026-08-01,12,baseline
C03330,D04238,2025-01-01,2026-08-01,17,baseline
C03331,D03108,2025-01-01,2026-08-01,3,baseline
C03332,D02494,2025-01-01,2026-08-01,16,baseline
C03333,D04215,2025-01-01,2026-08-01,8,baseline
C03334,D03478,2025-01-01,2026-08-01,20,baseline
C03335,D03999,2025-01-01,2026-08-01,4,baseline
C03336,D01715,2025-01-01,2026-08-01,10,baseline
C03337,D04339,2025-01-01,2026-08-01,12,baseline
C03338,D02410,2025-01-01,2026-08-01,15,baseline
C03339,D02905,2025-01-01,2026-08-01,12,baseline
C03340,D03476,2025-01-01,2026-08-01,11,baseline
C03341,D02573,2025-01-01,2026-08-01,13,baseline
C03342,D02792,2025-01-01,2026-08-01,19,baseline
C03343,D01553,2025-01-01,2026-08-01,7,baseline
C03344,D04754,2025-01-01,2026-08-01,5,baseline
C03345,D00881,2025-01-01,2026-08-01,14,baseline
C03346,D01004,2025-01-01,2026-08-01,8,baseline
C03347,D03410,2025-01-01,2026-08-01,18,baseline
C03348,D00843,2025-01-01,2026-08-01,6,baseline
C03349,D01149,2025-01-01,2026-08-01,17,baseline
C03350,D00284,2025-01-01,2026-08-01,8,baseline
C03351,D00703,2025-01-01,2026-08-01,7,baseline
C03352,D00301,2025-01-01,2026-08-01,16,baseline
C03353,D03204,2025-01-01,2026-08-01,15,baseline
C03354,D02920,2025-01-01,2026-08-01,3,baseline
C03355,D01294,2025-01-01,2026-08-01,12,baseline
C03356,D03151,2025-01-01,2026-08-01,6,baseline
C03357,D04007,2025-01-01,2026-08-01,2,baseline
C03358,D04143,2025-01-01,2026-08-01,16,baseline
C03359,D00555,2025-01-01,2026-08-01,7,baseline
C03360,D04798,2025-01-01,2026-08-01,3,baseline
C03361,D00899,2025-01-01,2026-08-01,4,baseline
C03362,D01464,2025-01-01,2026-08-01,15,baseline
C03363,D04460,2025-01-01,2026-08-01,10,baseline
C03364,D03009,2025-01-01,2026-08-01,17,baseline
C03365,D04031,2025-01-01,2026-08-01,8,baseline
C03366,D03007,2025-01-01,2026-08-01,20,baseline
C03367,D04288,2025-01-01,2026-08-01,13,baseline
C03368,D04496,2025-01-01,2026-08-01,19,baseline
C03369,D04781,2025-01-01,2026-08-01,6,baseline
C03370,D04486,2025-01-01,2026-08-01,12,baseline
C03371,D01481,2025-01-01,2026-08-01,9,baseline
C03372,D02723,2025-01-01,2026-08-01,1,baseline
C03373,D00774,2025-01-01,2026-08-01,14,baseline
C03374,D00364,2025-01-01,2026-08-01,16,baseline
C03375,D01701,2025-01-01,2026-08-01,12,baseline
C03376,D04812,2025-01-01,2026-08-01,18,baseline
C03377,D03721,2025-01-01,2026-08-01,12,baseline
C03378,D01084,2025-01-01,2026-08-01,6,baseline
C03379,D01659,2025-01-01,2026-08-01,16,baseline
C03380,D04804,2025-01-01,2026-08-01,17,baseline
C03381,D04279,2025-01-01,2026-08-01,5,baseline
C03382,D01191,2025-01-01,2026-08-01,9,baseline
C03383,D00508,2025-01-01,2026-08-01,9,baseline
C03384,D00135,2025-01-01,2026-08-01,15,baseline
C03385,D00321,2025-01-01,2026-08-01,3,baseline
C03386,D03432,2025-01-01,2026-08-01,8,baseline
C03387,D04758,2025-01-01,2026-08-01,4,baseline
C03388,D00338,2025-01-01,2026-08-01,16,baseline
C03389,D04077,2025-01-01,2026-08-01,13,baseline
C03390,D02358,2025-01-01,2026-08-01,20,baseline
C03391,D01416,2025-01-01,2026-08-01,5,baseline
C03392,D01606,2025-01-01,2026-08-01,7,baseline
C03393,D04093,2025-01-01,2026-08-01,10,baseline
C03394,D01565,2025-01-01,2026-08-01,5,baseline
C03395,D04954,2025-01-01,2026-08-01,8,baseline
C03396,D00322,2025-01-01,2026-08-01,10,baseline
C03397,D04597,2025-01-01,2026-08-01,18,baseline
C03398,D03436,2025-01-01,2026-08-01,19,baseline
C03399,D02217,2025-01-01,2026-08-01,2,baseline
C03400,D01652,2025-01-01,2026-08-01,15,baseline
C03401,D00634,2025-01-01,2026-08-01,7,baseline
C03402,D03525,2025-01-01,2026-08-01,4,baseline
C03403,D04962,2025-01-01,2026-08-01,6,baseline
C03404,D01331,2025-01-01,2026-08-01,6,baseline
C03405,D04824,2025-01-01,2026-08-01,14,baseline
C03406,D04276,2025-01-01,2026-08-01,6,baseline
C03407,D03092,2025-01-01,2026-08-01,20,baseline
C03408,D00780,2025-01-01,2026-08-01,14,baseline
C03409,D04961,2025-01-01,2026-08-01,3,baseline
C03410,D02606,2025-01-01,2026-08-01,12,baseline
