refund_id,txn_id,requested_at,reason_code,approved
RF0018627,T0018627,2026-05-13 01:24:00,other,True
RF0018644,T0018644,2026-06-27 05:50:00,product_issue,True
RF0018648,T0018648,2026-01-15 08:44:00,customer_request,True
RF0018650,T0018650,2026-07-26 13:50:00,other,True
RF0018651,T0018651,2026-03-25 00:23:00,other,True
RF0018654,T0018654,2026-02-20 07:41:00,duplicate,True
RF0018666,T0018666,2026-02-27 21:37:00,product_issue,True
RF0018679,T0018679,2026-01-19 17:09:00,product_issue,True
RF0018687,T0018687,2026-07-15 10:24:00,product_issue,True
RF0018720,T0018720,2026-05-30 17:44:00,product_issue,True
RF0018729,T0018729,2026-06-26 11:50:00,other,True
RF0018741,T0018741,2026-03-08 01:38:00,product_issue,True
RF0018743,T0018743,2026-05-27 21:13:00,customer_request,True
RF0018745,T0018745,2026-06-30 21:58:00,product_issue,True
RF0018754,T0018754,2026-07-18 04:22:00,customer_request,True
RF0018760,T0018760,2026-07-25 09:45:00,other,True
RF0018764,T0018764,2026-07-14 01:01:00,other,True
RF0018795,T0018795,2026-03-08 16:21:00,product_issue,True
RF0018798,T0018798,2026-07-17 00:30:00,duplicate,True
RF0018845,T0018845,2026-01-31 04:42:00,customer_request,True
RF0018851,T0018851,2026-04-04 12:14:00,product_issue,True
RF0018866,T0018866,2026-03-21 14:50:00,duplicate,True
RF0018872,T0018872,2026-06-09 15:42:00,customer_request,True
RF0018879,T0018879,2026-03-27 06:07:00,customer_request,True
RF0018883,T0018883,2026-07-31 14:24:00,other,True
RF0018887,T0018887,2026-03-23 11:43:00,other,True
RF0018916,T0018916,2026-04-09 12:07:00,other,True
RF0018929,T0018929,2026-04-26 21:19:00,product_issue,True
RF0018931,T0018931,2026-02-07 04:38:00,duplicate,True
RF0018933,T0018933,2026-05-25 03:59:00,duplicate,True
RF0018935,T0018935,2026-05-05 08:28:00,customer_request,True
RF0018936,T0018936,2026-03-10 09:38:00,product_issue,True
RF0018949,T0018949,2026-03-20 02:22:00,customer_request,True
RF0018961,T0018961,2026-05-29 01:41:00,duplicate,True
RF0018966,T0018966,2026-01-08 16:12:00,customer_request,True
RF0018968,T0018968,2026-04-05 18:53:00,duplicate,True
RF0018984,T0018984,2026-07-20 09:04:00,customer_request,True
RF0018985,T0018985,2026-04-10 00:00:00,duplicate,True
RF0018988,T0018988,2026-05-20 18:52:00,other,True
RF0018995,T0018995,2026-03-16 23:17:00,customer_request,True
RF0019000,T0019000,2026-07-17 17:44:00,product_issue,True
RF0019054,T0019054,2026-03-19 08:55:00,product_issue,True
RF0019066,T0019066,2026-02-20 05:07:00,duplicate,True
RF0019069,T0019069,2026-06-07 16:21:00,other,True
RF0019098,T0019098,2026-05-01 16:38:00,other,True
RF0019121,T0019121,2026-02-09 21:39:00,customer_request,True
RF0019138,T0019138,2026-06-04 02:16:00,duplicate,True
RF0019147,T0019147,2026-06-07 08:23:00,duplicate,True
RF0019194,T0019194,2026-02-07 23:00:00,other,True
RF0019206,T0019206,2026-03-27 06:11:00,duplicate,True
RF0019217,T0019217,2026-05-08 02:10:00,other,True
RF0019241,T0019241,2026-02-14 01:04:00,other,True
RF0019245,T0019245,2026-04-04 00:51:00,duplicate,True
RF0019247,T0019247,2026-05-23 20:38:00,duplicate,True
RF0019250,T0019250,2026-02-13 14:42:00,duplicate,True
RF0019253,T0019253,2026-04-21 11:44:00,other,True
RF0019257,T0019257,2026-03-23 02:12:00,customer_request,True
RF0019266,T0019266,2026-01-04 18:58:00,customer_request,True
RF0019278,T0019278,2026-07-09 13:43:00,product_issue,True
RF0019318,T0019318,2026-07-06 00:10:00,product_issue,True
RF0019324,T0019324,2026-03-27 22:47:00,customer_request,True
RF0019352,T0019352,2026-04-07 21:55:00,product_issue,True
RF0019354,T0019354,2026-06-24 10:40:00,product_issue,True
RF0019365,T0019365,2026-03-22 13:45:00,duplicate,True
RF0019367,T0019367,2026-06-24 03:58:00,other,True
RF0019383,T0019383,2026-06-30 11:41:00,other,True
RF0019386,T0019386,2026-06-16 08:53:00,customer_request,True
RF0019391,T0019391,2026-01-15 12:54:00,other,True
RF0019400,T0019400,2026-07-07 10:43:00,duplicate,True
RF0019408,T0019408,2026-07-03 20:11:00,product_issue,True
RF0019415,T0019415,2026-03-03 21:48:00,customer_request,True
RF0019420,T0019420,2026-05-20 09:35:00,product_issue,True
RF0019443,T0019443,2026-04-18 06:51:00,other,True
RF0019451,T0019451,2026-01-11 11:34:00,customer_request,True
RF0019461,T0019461,2026-01-10 10:50:00,product_issue,True
RF0019467,T0019467,2026-02-13 22:32:00,product_issue,True
RF0019487,T0019487,2026-02-03 09:13:00,customer_request,True
RF0019491,T0019491,2026-04-06 17:50:00,duplicate,True
RF0019495,T0019495,2026-03-31 17:59:00,customer_request,True
RF0019505,T0019505,2026-04-13 11:55:00,product_issue,True
RF0019525,T0019525,2026-01-03 13:24:00,customer_request,True
RF0019531,T0019531,2026-03-15 22:14:00,duplicate,True
RF0019532,T0019532,2026-02-12 13:59:00,duplicate,True
RF0019551,T0019551,2026-01-14 20:35:00,product_issue,True
RF0019563,T0019563,2026-06-05 16:25:00,customer_request,True
RF0019586,T0019586,2026-04-19 01:25:00,product_issue,True
RF0019602,T0019602,2026-07-07 17:07:00,other,True
RF0019619,T0019619,2026-03-04 05:36:00,product_issue,True
RF0019626,T0019626,2026-03-28 10:21:00,other,True
RF0019640,T0019640,2026-06-15 04:09:00,customer_request,True
RF0019655,T0019655,2026-05-22 01:36:00,other,True
RF0019673,T0019673,2026-04-09 06:08:00,other,True
RF0019680,T0019680,2026-07-23 01:34:00,customer_request,True
RF0019681,T0019681,2026-04-02 12:13:00,duplicate,True
RF0019682,T0019682,2026-07-11 08:20:00,customer_request,True
RF0019690,T0019690,2026-04-29 08:57:00,customer_request,True
RF0019695,T0019695,2026-07-27 08:48:00,other,True
RF0019700,T0019700,2026-01-19 00:21:00,product_issue,True
RF0019707,T0019707,2026-06-30 10:42:00,duplicate,True
RF0019713,T0019713,2026-01-26 15:51:00,customer_request,True
RF0019725,T0019725,2026-05-13 04:25:00,product_issue,True
RF0019746,T0019746,2026-04-03 10:26:00,duplicate,True
RF0019748,T0019748,2026-03-21 12:54:00,other,True
RF0019754,T0019754,2026-04-02 23:58:00,duplicate,True
RF0019760,T0019760,2026-03-13 12:10:00,product_issue,True
RF0019769,T0019769,2026-03-12 03:15:00,duplicate,True
RF0019800,T0019800,2026-01-28 15:18:00,customer_request,True
RF0019812,T0019812,2026-05-26 19:40:00,other,True
RF0019816,T0019816,2026-03-31 15:07:00,product_issue,True
RF0019826,T0019826,2026-02-07 13:11:00,other,True
RF0019829,T0019829,2026-06-21 17:27:00,other,True
RF0019831,T0019831,2026-02-01 13:15:00,customer_request,True
RF0019851,T0019851,2026-06-29 01:02:00,duplicate,True
RF0019862,T0019862,2026-02-15 22:30:00,duplicate,True
RF0019869,T0019869,2026-05-01 14:41:00,other,True
RF0019879,T0019879,2026-04-13 16:42:00,duplicate,True
RF0019894,T0019894,2026-04-23 05:47:00,product_issue,True
RF0019907,T0019907,2026-02-05 14:16:00,duplicate,True
RF0019910,T0019910,2026-05-12 02:19:00,duplicate,True
RF0019930,T0019930,2026-05-18 06:37:00,product_issue,True
RF0019936,T0019936,2026-02-03 10:10:00,duplicate,True
RF0019937,T0019937,2026-08-02 08:54:00,other,True
RF0019946,T0019946,2026-04-06 21:28:00,product_issue,True
RF0019963,T0019963,2026-02-18 14:37:00,other,True
RF0019969,T0019969,2026-07-25 17:48:00,customer_request,True
RF0019980,T0019980,2026-05-24 03:27:00,customer_request,True
RF0019989,T0019989,2026-04-03 17:20:00,duplicate,True
RF0019990,T0019990,2026-03-22 12:12:00,other,True
RF0019991,T0019991,2026-01-19 05:34:00,product_issue,True
RF0020019,T0020019,2026-07-25 01:10:00,product_issue,True
RF0020024,T0020024,2026-04-30 13:11:00,duplicate,True
RF0020025,T0020025,2026-05-26 13:35:00,product_issue,True
RF0020057,T0020057,2026-05-31 22:13:00,customer_request,True
RF0020064,T0020064,2026-06-25 16:42:00,other,True
RF0020066,T0020066,2026-06-05 11:21:00,customer_request,True
RF0020076,T0020076,2026-04-19 18:45:00,product_issue,True
RF0020091,T0020091,2026-06-22 14:25:00,product_issue,True
RF0020098,T0020098,2026-02-28 20:01:00,product_issue,True
RF0020104,T0020104,2026-03-02 09:23:00,customer_request,True
RF0020113,T0020113,2026-03-06 07:25:00,product_issue,True
RF0020116,T0020116,2026-04-15 07:48:00,customer_request,True
RF0020133,T0020133,2026-05-17 16:31:00,duplicate,True
RF0020153,T0020153,2026-06-28 22:05:00,other,True
RF0020157,T0020157,2026-05-17 09:20:00,product_issue,True
RF0020161,T0020161,2026-05-10 08:20:00,customer_request,True
RF0020177,T0020177,2026-04-23 17:16:00,other,True
RF0020191,T0020191,2026-03-02 00:25:00,product_issue,True
RF0020211,T0020211,2026-06-26 03:33:00,product_issue,True
RF0020213,T0020213,2026-04-30 16:48:00,customer_request,True
RF0020217,T0020217,2026-04-03 06:17:00,product_issue,True
RF0020220,T0020220,2026-02-02 16:07:00,customer_request,True
RF0020236,T0020236,2026-07-03 12:09:00,customer_request,True
RF0020245,T0020245,2026-07-20 19:09:00,duplicate,True
RF0020250,T0020250,2026-04-22 16:57:00,duplicate,True
RF0020281,T0020281,2026-07-02 07:20:00,other,True
RF0020291,T0020291,2026-04-27 01:00:00,product_issue,True
RF0020295,T0020295,2026-07-18 11:02:00,product_issue,True
RF0020305,T0020305,2026-03-12 07:21:00,other,True
RF0020317,T0020317,2026-07-08 12:56:00,product_issue,True
RF0020324,T0020324,2026-04-21 16:55:00,customer_request,True
RF0020331,T0020331,2026-07-29 09:06:00,other,True
RF0020333,T0020333,2026-03-16 17:52:00,customer_request,True
RF0020335,T0020335,2026-06-07 05:13:00,customer_request,True
RF0020359,T0020359,2026-01-26 22:53:00,customer_request,True
RF0020366,T0020366,2026-07-12 01:34:00,other,True
RF0020375,T0020375,2026-05-17 11:57:00,product_issue,True
RF0020406,T0020406,2026-04-03 12:31:00,product_issue,True
RF0020411,T0020411,2026-04-14 01:17:00,other,True
RF0020413,T0020413,2026-05-30 11:56:00,customer_request,True
RF0020414,T0020414,2026-06-03 14:47:00,duplicate,True
RF0020415,T0020415,2026-02-09 20:07:00,product_issue,True
RF0020419,T0020419,2026-07-22 20:10:00,product_issue,True
RF0020431,T0020431,2026-03-15 01:54:00,product_issue,True
RF0020436,T0020436,2026-01-19 02:43:00,duplicate,True
RF0020444,T0020444,2026-04-12 09:20:00,customer_request,True
RF0020462,T0020462,2026-02-07 01:34:00,duplicate,True
RF0020493,T0020493,2026-05-30 15:10:00,product_issue,True
RF0020495,T0020495,2026-07-04 06:03:00,product_issue,True
RF0020528,T0020528,2026-03-08 09:00:00,product_issue,True
RF0020536,T0020536,2026-07-10 16:23:00,duplicate,True
RF0020562,T0020562,2026-06-17 16:05:00,duplicate,True
RF0020565,T0020565,2026-03-12 03:33:00,product_issue,True
RF0020580,T0020580,2026-03-28 16:35:00,product_issue,True
RF0020583,T0020583,2026-02-01 10:07:00,duplicate,True
RF0020586,T0020586,2026-03-06 14:35:00,other,True
RF0020629,T0020629,2026-02-23 00:26:00,duplicate,True
RF0020633,T0020633,2026-02-08 18:54:00,customer_request,True
RF0020644,T0020644,2026-05-24 12:14:00,customer_request,True
RF0020648,T0020648,2026-07-21 01:11:00,customer_request,True
RF0020657,T0020657,2026-01-19 18:34:00,customer_request,True
RF0020675,T0020675,2026-03-04 13:57:00,duplicate,True
RF0020676,T0020676,2026-07-23 18:30:00,other,True
RF0020678,T0020678,2026-04-23 18:36:00,product_issue,True
RF0020684,T0020684,2026-04-22 12:59:00,duplicate,True
RF0020706,T0020706,2026-04-23 14:11:00,product_issue,True
RF0020709,T0020709,2026-04-23 12:08:00,other,True
RF0020722,T0020722,2026-05-26 12:55:00,duplicate,True
RF0020735,T0020735,2026-03-24 02:05:00,duplicate,True
RF0020788,T0020788,2026-02-13 04:05:00,duplicate,True
RF0020792,T0020792,2026-06-08 18:13:00,duplicate,True
RF0020793,T0020793,2026-03-06 01:35:00,other,True
RF0020829,T0020829,2026-02-20 07:29:00,customer_request,True
RF0020831,T0020831,2026-03-16 21:17:00,customer_request,True
RF0020843,T0020843,2026-02-08 17:44:00,customer_request,True
RF0020849,T0020849,2026-05-21 03:13:00,product_issue,True
RF0020855,T0020855,2026-04-18 09:00:00,other,True
RF0020860,T0020860,2026-07-26 18:51:00,duplicate,True
RF0020861,T0020861,2026-01-19 19:11:00,other,True
RF0020865,T0020865,2026-07-14 21:19:00,duplicate,True
RF0020867,T0020867,2026-04-20 10:39:00,product_issue,True
RF0020890,T0020890,2026-06-07 15:41:00,customer_request,True
RF0020891,T0020891,2026-05-11 07:50:00,other,True
RF0020909,T0020909,2026-04-10 20:12:00,customer_request,True
RF0020938,T0020938,2026-05-19 13:06:00,customer_request,True
RF0020939,T0020939,2026-04-26 03:58:00,customer_request,True
RF0020996,T0020996,2026-04-08 08:31:00,product_issue,True
RF0021000,T0021000,2026-01-28 23:46:00,duplicate,True
RF0021024,T0021024,2026-02-04 22:16:00,other,True
RF0021026,T0021026,2026-03-01 19:44:00,customer_request,True
RF0021029,T0021029,2026-02-06 11:03:00,other,True
RF0021034,T0021034,2026-02-18 14:52:00,duplicate,True
RF0021035,T0021035,2026-08-01 07:50:00,customer_request,True
RF0021044,T0021044,2026-04-28 00:45:00,product_issue,True
RF0021047,T0021047,2026-05-10 06:06:00,customer_request,True
RF0021065,T0021065,2026-06-03 01:27:00,other,True
RF0021067,T0021067,2026-06-03 09:29:00,customer_request,True
RF0021071,T0021071,2026-06-08 08:21:00,customer_request,True
RF0021097,T0021097,2026-03-22 12:58:00,product_issue,True
RF0021103,T0021103,2026-04-15 06:17:00,customer_request,True
RF0021106,T0021106,2026-02-20 12:05:00,product_issue,True
RF0021116,T0021116,2026-04-15 04:04:00,duplicate,True
RF0021120,T0021120,2026-04-27 01:43:00,customer_request,True
RF0021122,T0021122,2026-07-21 14:17:00,duplicate,True
RF0021132,T0021132,2026-02-06 08:16:00,other,True
RF0021151,T0021151,2026-07-17 10:53:00,customer_request,True
RF0021154,T0021154,2026-03-19 03:35:00,other,True
RF0021158,T0021158,2026-03-12 15:55:00,product_issue,True
RF0021163,T0021163,2026-04-30 17:29:00,customer_request,True
RF0021174,T0021174,2026-07-29 07:36:00,duplicate,True
RF0021179,T0021179,2026-04-30 13:07:00,other,True
RF0021181,T0021181,2026-02-05 00:35:00,duplicate,True
RF0021186,T0021186,2026-03-05 07:11:00,product_issue,True
RF0021196,T0021196,2026-01-22 15:54:00,product_issue,True
RF0021197,T0021197,2026-01-05 06:13:00,other,True
RF0021201,T0021201,2026-01-25 13:47:00,duplicate,True
RF0021233,T0021233,2026-01-26 04:22:00,duplicate,True
RF0021235,T0021235,2026-05-17 17:38:00,duplicate,True
RF0021239,T0021239,2026-05-31 16:21:00,customer_request,True
RF0021242,T0021242,2026-02-22 16:00:00,customer_request,True
RF0021245,T0021245,2026-04-07 18:55:00,customer_request,True
RF0021247,T0021247,2026-01-09 11:37:00,customer_request,True
RF0021253,T0021253,2026-04-19 23:23:00,other,True
RF0021260,T0021260,2026-02-19 06:34:00,customer_request,True
RF0021262,T0021262,2026-04-04 03:10:00,product_issue,True
RF0021276,T0021276,2026-03-03 03:38:00,duplicate,True
RF0021285,T0021285,2026-05-04 18:00:00,other,True
RF0021291,T0021291,2026-07-11 06:22:00,other,True
RF0021304,T0021304,2026-05-09 09:19:00,duplicate,True
RF0021320,T0021320,2026-06-15 06:37:00,other,True
RF0021340,T0021340,2026-05-21 21:08:00,customer_request,True
RF0021341,T0021341,2026-01-07 17:37:00,product_issue,True
RF0021345,T0021345,2026-04-02 05:54:00,duplicate,True
RF0021350,T0021350,2026-04-14 21:46:00,other,True
RF0021355,T0021355,2026-05-07 06:23:00,customer_request,True
RF0021360,T0021360,2026-05-16 03:36:00,duplicate,True
RF0021362,T0021362,2026-02-26 03:18:00,other,True
RF0021379,T0021379,2026-01-19 07:12:00,duplicate,True
RF0021382,T0021382,2026-02-11 08:20:00,product_issue,True
RF0021390,T0021390,2026-04-25 14:27:00,customer_request,True
RF0021401,T0021401,2026-06-07 20:44:00,other,True
RF0021403,T0021403,2026-03-23 16:07:00,customer_request,True
RF0021415,T0021415,2026-02-05 23:55:00,product_issue,True
RF0021453,T0021453,2026-03-14 01:15:00,customer_request,True
RF0021454,T0021454,2026-02-22 12:58:00,product_issue,True
RF0021473,T0021473,2026-06-18 02:56:00,other,True
RF0021475,T0021475,2026-02-09 08:29:00,other,True
RF0021486,T0021486,2026-06-30 20:34:00,duplicate,True
RF0021497,T0021497,2026-04-15 18:01:00,product_issue,True
RF0021499,T0021499,2026-01-18 11:52:00,duplicate,True
RF0021501,T0021501,2026-05-03 23:11:00,product_issue,True
RF0021504,T0021504,2026-02-07 04:20:00,other,True
RF0021512,T0021512,2026-05-06 01:25:00,customer_request,True
RF0021523,T0021523,2026-04-28 05:03:00,duplicate,True
RF0021543,T0021543,2026-04-27 06:20:00,other,True
RF0021567,T0021567,2026-07-14 07:10:00,other,True
RF0021571,T0021571,2026-05-28 18:31:00,other,True
RF0021576,T0021576,2026-03-26 18:24:00,customer_request,True
RF0021579,T0021579,2026-02-04 20:51:00,customer_request,True
RF0021580,T0021580,2026-03-08 14:59:00,product_issue,True
RF0021584,T0021584,2026-07-03 18:58:00,product_issue,True
RF0021591,T0021591,2026-04-23 10:06:00,other,True
RF0021592,T0021592,2026-03-04 11:04:00,product_issue,True
RF0021593,T0021593,2026-05-01 19:58:00,other,True
RF0021595,T0021595,2026-01-06 01:29:00,customer_request,True
RF0021596,T0021596,2026-06-05 16:58:00,product_issue,True
RF0021609,T0021609,2026-01-10 20:28:00,other,True
RF0021626,T0021626,2026-07-28 17:54:00,product_issue,True
RF0021641,T0021641,2026-05-02 11:09:00,other,True
RF0021646,T0021646,2026-05-16 12:44:00,customer_request,True
RF0021655,T0021655,2026-02-02 10:35:00,other,True
RF0021661,T0021661,2026-02-05 04:39:00,other,True
RF0021668,T0021668,2026-06-15 21:12:00,other,True
RF0021683,T0021683,2026-01-28 20:38:00,other,True
RF0021691,T0021691,2026-05-16 02:57:00,product_issue,True
RF0021701,T0021701,2026-06-16 23:56:00,customer_request,True
RF0021740,T0021740,2026-07-15 03:13:00,customer_request,True
RF0021753,T0021753,2026-03-28 20:55:00,product_issue,True
RF0021759,T0021759,2026-06-27 23:23:00,duplicate,True
RF0021764,T0021764,2026-07-17 18:55:00,other,True
RF0021786,T0021786,2026-06-18 21:23:00,other,True
RF0021791,T0021791,2026-06-09 02:20:00,product_issue,True
RF0021820,T0021820,2026-03-09 01:18:00,duplicate,True
RF0021861,T0021861,2026-07-06 22:46:00,other,True
RF0021878,T0021878,2026-02-22 03:28:00,product_issue,True
RF0021891,T0021891,2026-04-24 02:48:00,duplicate,True
RF0021903,T0021903,2026-02-19 14:32:00,product_issue,True
RF0021905,T0021905,2026-01-21 17:11:00,customer_request,True
RF0021916,T0021916,2026-02-04 17:59:00,customer_request,True
RF0021936,T0021936,2026-02-23 13:20:00,customer_request,True
RF0021970,T0021970,2026-04-08 22:37:00,customer_request,True
RF0021983,T0021983,2026-07-20 08:36:00,customer_request,True
RF0022006,T0022006,2026-02-24 04:06:00,duplicate,True
RF0022036,T0022036,2026-05-12 16:43:00,duplicate,True
RF0022054,T0022054,2026-07-24 01:57:00,product_issue,True
RF0022061,T0022061,2026-05-10 02:50:00,product_issue,True
RF0022071,T0022071,2026-02-13 03:26:00,other,True
RF0022081,T0022081,2026-04-20 22:30:00,product_issue,True
RF0022096,T0022096,2026-06-19 16:37:00,duplicate,True
RF0022098,T0022098,2026-01-24 18:46:00,other,True
RF0022103,T0022103,2026-03-07 22:25:00,other,True
RF0022108,T0022108,2026-05-20 14:32:00,other,True
RF0022111,T0022111,2026-03-12 02:09:00,other,True
RF0022116,T0022116,2026-01-05 10:11:00,customer_request,True
RF0022119,T0022119,2026-07-22 09:18:00,other,True
RF0022122,T0022122,2026-02-16 03:38:00,customer_request,True
RF0022150,T0022150,2026-06-02 13:53:00,duplicate,True
RF0022154,T0022154,2026-02-24 16:18:00,other,True
RF0022171,T0022171,2026-03-24 12:46:00,other,True
RF0022192,T0022192,2026-01-21 10:28:00,product_issue,True
RF0022201,T0022201,2026-02-09 12:01:00,duplicate,True
RF0022211,T0022211,2026-03-05 19:01:00,product_issue,True
RF0022218,T0022218,2026-04-25 23:22:00,other,True
RF0022239,T0022239,2026-02-21 02:10:00,product_issue,True
RF0022250,T0022250,2026-03-04 23:57:00,customer_request,True
RF0022251,T0022251,2026-03-13 19:46:00,other,True
RF0022256,T0022256,2026-06-01 07:46:00,product_issue,True
